Episode	Accumulated Reward	Average Reward	Length	Steps
3119	1423	4.7912457912457915	297	171885
3120	803	3.823809523809524	210	172095
3121	133	1.8472222222222223	72	172167
3122	523	6.0813953488372094	86	172253
3123	1468	5.825396825396825	252	172505
3124	672	4.83453237410072	139	172644
3125	240	3.6363636363636362	66	172710
3126	442	6.696969696969697	66	172776
3127	114	1.2527472527472527	91	172867
3128	755	4.808917197452229	157	173024
3129	241	3.707692307692308	65	173089
3130	786	6.238095238095238	126	173215
3131	570	4.071428571428571	140	173355
3132	581	4.503875968992248	129	173484
3133	1673	4.78	350	173834
3134	1378	5.717842323651452	241	174075
3135	856	5.452229299363057	157	174232
3136	595	5.173913043478261	115	174347
3137	867	5.938356164383562	146	174493
3138	73	2.3548387096774195	31	174524
3139	1270	5.120967741935484	248	174772
3140	1103	5.178403755868545	213	174985
3141	593	5.068376068376068	117	175102
3142	1008	4.869565217391305	207	175309
3143	-18	-0.8571428571428571	21	175330
3144	614	6.395833333333333	96	175426
3145	319	3.625	88	175514
3146	1890	4.334862385321101	436	175950
3147	220	2.558139534883721	86	176036
3148	-100	-50.0	2	176038
3149	306	3.0297029702970297	101	176139
3150	-100	-50.0	2	176141
3151	1250	4.664179104477612	268	176409
3152	1094	4.927927927927928	222	176631
3153	1236	4.382978723404255	282	176913
3154	137	2.014705882352941	68	176981
3155	1030	5.5675675675675675	185	177166
3156	977	4.105042016806722	238	177404
3157	936	5.258426966292135	178	177582
3158	748	4.560975609756097	164	177746
3159	1373	5.58130081300813	246	177992
3160	42	0.6774193548387096	62	178054
3161	845	5.029761904761905	168	178222
3162	208	2.122448979591837	98	178320
3163	1345	4.908759124087592	274	178594
3164	1563	6.058139534883721	258	178852
3165	1018	5.16751269035533	197	179049
3166	320	3.67816091954023	87	179136
3167	851	5.253086419753086	162	179298
3168	-100	-50.0	2	179300
3169	938	5.329545454545454	176	179476
3170	1052	3.984848484848485	264	179740
3171	157	3.2708333333333335	48	179788
3172	334	4.575342465753424	73	179861
3173	431	2.4213483146067416	178	180039
3174	649	4.006172839506172	162	180201
3175	1295	5.807174887892376	223	180424
3176	720	3.75	192	180616
3177	49	0.8909090909090909	55	180671
3178	-106	-13.25	8	180679
3179	1722	5.72093023255814	301	180980
3180	124	1.5308641975308641	81	181061
3181	523	6.0813953488372094	86	181147
3182	1438	5.099290780141844	282	181429
3183	133	1.8472222222222223	72	181501
3184	1366	5.399209486166008	253	181754
3185	429	5.430379746835443	79	181833
3186	70	2.0588235294117645	34	181867
3187	1410	4.548387096774194	310	182177
3188	605	5.761904761904762	105	182282
3189	397	3.5765765765765765	111	182393
3190	528	2.901098901098901	182	182575
3191	2186	6.391812865497076	342	182917
3192	711	3.537313432835821	201	183118
3193	1401	6.426605504587156	218	183336
3194	126	1.5949367088607596	79	183415
3195	589	4.867768595041323	121	183536
3196	52	1.0	52	183588
3197	728	3.9565217391304346	184	183772
3198	1024	5.361256544502618	191	183963
3199	997	4.573394495412844	218	184181
3200	1301	4.091194968553459	318	184499
3201	188	1.5932203389830508	118	184617
3202	-100	-50.0	2	184619
3203	1293	5.746666666666667	225	184844
3204	1640	4.281984334203655	383	185227
3205	1881	5.468023255813954	344	185571
3206	2539	5.1396761133603235	494	186065
3207	426	5.195121951219512	82	186147
3208	437	6.154929577464789	71	186218
3209	1431	4.951557093425605	289	186507
3210	1420	4.733333333333333	300	186807
3211	1148	4.267657992565056	269	187076
3212	-100	-50.0	2	187078
3213	754	4.772151898734177	158	187236
3214	913	4.54228855721393	201	187437
3215	1213	5.946078431372549	204	187641
3216	-100	-50.0	2	187643
3217	252	4.666666666666667	54	187697
3218	2237	5.706632653061225	392	188089
3219	819	4.221649484536083	194	188283
3220	1568	6.1976284584980235	253	188536
3221	-100	-50.0	2	188538
3222	146	2.4745762711864407	59	188597
3223	998	4.599078341013825	217	188814
3224	690	5.702479338842975	121	188935
3225	1716	5.58957654723127	307	189242
3226	1326	4.525597269624574	293	189535
3227	-100	-50.0	2	189537
3228	413	4.347368421052631	95	189632
3229	1920	4.729064039408867	406	190038
3230	1310	6.298076923076923	208	190246
3231	1323	4.469594594594595	296	190542
3232	944	3.4833948339483394	271	190813
3233	839	4.82183908045977	174	190987
3234	-100	-50.0	2	190989
3235	904	4.304761904761905	210	191199
3236	415	4.462365591397849	93	191292
3237	1262	4.9296875	256	191548
3238	462	3.142857142857143	147	191695
3239	323	3.8452380952380953	84	191779
3240	-110	-9.166666666666666	12	191791
3241	348	5.898305084745763	59	191850
3242	-100	-50.0	2	191852
3243	-100	-50.0	2	191854
3244	886	3.8859649122807016	228	192082
3245	64	1.6	40	192122
3246	-100	-50.0	2	192124
3247	-100	-50.0	2	192126
3248	-100	-50.0	2	192128
3249	1645	4.351851851851852	378	192506
3250	754	4.772151898734177	158	192664
3251	1698	5.224615384615385	325	192989
3252	1892	4.359447004608295	434	193423
3253	1020	3.445945945945946	296	193719
3254	1567	3.43640350877193	456	194175
3255	-100	-50.0	2	194177
3256	968	3.919028340080972	247	194424
3257	601	2.861904761904762	210	194634
3258	553	3.522292993630573	157	194791
3259	331	4.355263157894737	76	194867
3260	823	2.8281786941580758	291	195158
3261	210	2.1875	96	195254
3262	2110	5.047846889952153	418	195672
3263	-100	-50.0	2	195674
3264	692	5.815126050420168	119	195793
3265	1531	5.279310344827586	290	196083
3266	685	5.436507936507937	126	196209
3267	1067	7.20945945945946	148	196357
3268	661	4.406666666666666	150	196507
3269	508	5.02970297029703	101	196608
3270	1125	5.890052356020942	191	196799
3271	1710	5.463258785942492	313	197112
3272	719	7.815217391304348	92	197204
3273	987	4.328947368421052	228	197432
3274	911	8.931372549019608	102	197534
3275	942	5.476744186046512	172	197706
3276	1217	6.085	200	197906
3277	3478	6.15575221238938	565	198471
3278	1979	5.703170028818444	347	198818
3279	963	6.377483443708609	151	198969
3280	-100	-50.0	2	198971
3281	1303	6.06046511627907	215	199186
3282	1487	4.452095808383233	334	199520
3283	1307	6.194312796208531	211	199731
3284	259	5.51063829787234	47	199778
3285	1052	3.984848484848485	264	200042
3286	-105	-15.0	7	200049
3287	-14	-0.8235294117647058	17	200066
3288	253	4.773584905660377	53	200119
3289	959	6.187096774193549	155	200274
3290	695	5.991379310344827	116	200390
3291	609	6.02970297029703	101	200491
3292	843	4.958823529411765	170	200661
3293	725	3.877005347593583	187	200848
3294	407	4.02970297029703	101	200949
3295	2821	4.579545454545454	616	201565
3296	672	4.83453237410072	139	201704
3297	1213	5.946078431372549	204	201908
3298	1236	4.382978723404255	282	202190
3299	-100	-50.0	2	202192
3300	2429	4.829025844930418	503	202695
3301	518	5.6923076923076925	91	202786
3302	-100	-50.0	2	202788
3303	583	4.590551181102362	127	202915
3304	1504	4.744479495268139	317	203232
3305	2325	5.7407407407407405	405	203637
3306	1830	4.632911392405063	395	204032
3307	746	4.493975903614458	166	204198
3308	1500	4.672897196261682	321	204519
3309	124	1.5308641975308641	81	204600
3310	-17	-0.85	20	204620
3311	-102	-25.5	4	204624
3312	2038	5.239074550128534	389	205013
3313	699	3.2816901408450705	213	205226
3314	1146	4.228782287822878	271	205497
3315	221	2.6	85	205582
3316	1196	5.411764705882353	221	205803
3317	172	5.212121212121212	33	205836
3318	1714	5.546925566343042	309	206145
3319	497	4.4375	112	206257
3320	631	3.5055555555555555	180	206437
3321	2002	4.710588235294118	425	206862
3322	2162	5.907103825136612	366	207228
3323	1711	5.483974358974359	312	207540
3324	1055	6.59375	160	207700
3325	1950	5.1861702127659575	376	208076
3326	1147	4.2481481481481485	270	208346
3327	927	4.957219251336898	187	208533
3328	733	4.094972067039106	179	208712
3329	1674	4.796561604584527	349	209061
3330	1332	7.161290322580645	186	209247
3331	414	4.404255319148936	94	209341
3332	2339	4.754065040650406	492	209833
3333	1746	6.303249097472924	277	210110
3334	161	3.659090909090909	44	210154
3335	1161	7.490322580645161	155	210309
3336	1109	5.357487922705314	207	210516
3337	1894	4.3842592592592595	432	210948
3338	2259	4.796178343949045	471	211419
3339	-100	-50.0	2	211421
3340	850	5.214723926380368	163	211584
3341	825	4.388297872340425	188	211772
3342	-100	-50.0	2	211774
3343	-133	-0.9779411764705882	136	211910
3344	281	2.2301587301587302	126	212036
3345	682	5.286821705426356	129	212165
3346	1851	6.78021978021978	273	212438
3347	1557	4.265753424657534	365	212803
3348	1304	4.13968253968254	315	213118
3349	1791	5.378378378378378	333	213451
3350	1223	6.304123711340206	194	213645
3351	671	4.792857142857143	140	213785
3352	2508	4.777142857142858	525	214310
3353	793	6.663865546218488	119	214429
3354	3242	4.631428571428572	700	215129
3355	2718	5.25725338491296	517	215646
3356	1265	5.0	253	215899
3357	1124	5.854166666666667	192	216091
3358	-100	-50.0	2	216093
3359	885	3.8646288209606987	229	216322
3360	3097	5.714022140221402	542	216864
3361	1432	4.972222222222222	288	217152
3362	1700	5.2631578947368425	323	217475
3363	1313	6.404878048780488	205	217680
3364	-100	-50.0	2	217682
3365	2552	5.3056133056133055	481	218163
3366	3638	4.496909765142151	809	218972
3367	1358	5.203065134099617	261	219233
3368	-100	-50.0	2	219235
3369	1779	5.156521739130435	345	219580
3370	1420	7.135678391959799	199	219779
3371	-100	-50.0	2	219781
3372	3570	5.288888888888889	675	220456
3373	2258	6.086253369272237	371	220827
3374	2105	4.9763593380614655	423	221250
3375	1230	6.577540106951871	187	221437
3376	1376	5.662551440329218	243	221680
3377	3597	5.550925925925926	648	222328
3378	1206	5.7156398104265405	211	222539
3379	1497	4.62037037037037	324	222863
3380	3207	6.016885553470919	533	223396
3381	2816	5.415384615384616	520	223916
3382	-100	-50.0	2	223918
3383	2559	5.39873417721519	474	224392
3384	999	4.625	216	224608
3385	2343	4.801229508196721	488	225096
3386	2686	5.995535714285714	448	225544
3387	2411	5.7404761904761905	420	225964
3388	2681	4.8393501805054155	554	226518
3389	1282	5.432203389830509	236	226754
3390	-100	-50.0	2	226756
3391	70	2.0588235294117645	34	226790
3392	-100	-50.0	2	226792
3393	1386	5.948497854077253	233	227025
3394	1819	5.963934426229508	305	227330
3395	2085	6.0964912280701755	342	227672
3396	611	3.055	200	227872
3397	697	6.114035087719298	114	227986
3398	2504	4.733459357277883	529	228515
3399	3063	4.5243722304283605	677	229192
3400	4370	4.937853107344632	885	230077
3401	2562	5.439490445859873	471	230548
3402	1933	6.61986301369863	292	230840
3403	2800	4.395604395604396	637	231477
3404	-100	-50.0	2	231479
3405	-100	-50.0	2	231481
3406	2887	4.434715821812596	651	232132
3407	1296	5.837837837837838	222	232354
3408	669	1.944767441860465	344	232698
3409	1343	4.865942028985507	276	232974
3410	1805	4.2976190476190474	420	233394
3411	1609	5.140575079872204	313	233707
3412	1224	6.341968911917099	193	233900
3413	1740	6.148409893992933	283	234183
3414	2189	4.975	440	234623
3415	1245	7.238372093023256	172	234795
3416	1499	4.65527950310559	322	235117
3417	3388	5.1725190839694655	655	235772
3418	2912	5.546666666666667	525	236297
3419	1010	4.926829268292683	205	236502
3420	1623	4.0575	400	236902
3421	2562	5.439490445859873	471	237373
3422	1756	4.771739130434782	368	237741
3423	1274	5.221311475409836	244	237985
3424	1914	6.154340836012862	311	238296
3425	2986	5.409420289855072	552	238848
3426	3106	4.899053627760252	634	239482
3427	-100	-50.0	2	239484
3428	2024	5.022332506203474	403	239887
3429	1745	4.604221635883905	379	240266
3430	2185	6.370262390670554	343	240609
3431	1402	6.460829493087558	217	240826
3432	2108	5.019047619047619	420	241246
3433	2241	5.775773195876289	388	241634
3434	2468	5.318965517241379	464	242098
3435	587	4.772357723577236	123	242221
3436	3043	5.105704697986577	596	242817
3437	2531	5.04183266932271	502	243319
3438	2741	4.60672268907563	595	243914
3439	1934	3.922920892494929	493	244407
3440	1270	5.120967741935484	248	244655
3441	1854	4.997304582210242	371	245026
3442	1944	6.918149466192171	281	245307
3443	2956	5.079037800687285	582	245889
3444	-100	-50.0	2	245891
3445	3156	5.404109589041096	584	246475
3446	1622	5.406666666666666	300	246775
3447	3163	5.481802426343155	577	247352
3448	2218	5.396593673965937	411	247763
3449	2451	5.095634095634096	481	248244
3450	2269	6.302777777777778	360	248604
3451	688	5.59349593495935	123	248727
3452	2010	3.8803088803088803	518	249245
3453	-100	-50.0	2	249247
3454	3108	4.917721518987341	632	249879
3455	1808	4.335731414868105	417	250296
3456	2366	5.088172043010752	465	250761
3457	3804	5.112903225806452	744	251505
3458	750	4.62962962962963	162	251667
3459	1111	5.419512195121952	205	251872
3460	2647	4.5017006802721085	588	252460
3461	2238	4.548780487804878	492	252952
3462	-100	-50.0	2	252954
3463	2149	4.477083333333334	480	253434
3464	1817	5.9185667752443	307	253741
3465	3141	5.243739565943239	599	254340
3466	1248	4.622222222222222	270	254610
3467	2214	5.3349397590361445	415	255025
3468	2287	5.162528216704289	443	255468
3469	2289	6.732352941176471	340	255808
3470	1408	4.512820512820513	312	256120
3471	3458	3.894144144144144	888	257008
3472	3355	4.252217997465146	789	257797
3473	-100	-50.0	2	257799
3474	1490	4.501510574018127	331	258130
3475	3740	3.702970297029703	1010	259140
3476	3178	4.159685863874346	764	259904
3477	2097	6.3545454545454545	330	260234
3478	762	5.08	150	260384
3479	662	4.442953020134228	149	260533
3480	1358	5.203065134099617	261	260794
3481	1369	5.476	250	261044
3482	2661	4.63588850174216	574	261618
3483	1736	6.048780487804878	287	261905
3484	2038	5.239074550128534	389	262294
3485	-100	-50.0	2	262296
3486	2484	4.524590163934426	549	262845
3487	-100	-50.0	2	262847
3488	544	8.36923076923077	65	262912
3489	2968	5.207017543859649	570	263482
3490	2002	3.192982456140351	627	264109
3491	2821	4.579545454545454	616	264725
3492	1583	4.669616519174041	339	265064
3493	2128	5.32	400	265464
3494	1192	3.6564417177914113	326	265790
3495	1517	3.745679012345679	405	266195
3496	2075	4.580573951434879	453	266648
3497	1744	4.589473684210526	380	267028
3498	2161	4.617521367521367	468	267496
3499	2837	4.7283333333333335	600	268096
3500	2027	5.0675	400	268496
3501	-100	-50.0	2	268498
3502	1869	5.25	356	268854
3503	1517	3.745679012345679	405	269259
3504	2827	5.554027504911591	509	269768
3505	3247	5.466329966329966	594	270362
3506	3372	5.0253353204172875	671	271033
3507	-100	-50.0	2	271035
3508	2097	4.865429234338747	431	271466
3509	1504	4.744479495268139	317	271783
3510	1309	4.22258064516129	310	272093
3511	1310	4.239482200647249	309	272402
3512	1326	4.525597269624574	293	272695
3513	1471	4.202857142857143	350	273045
3514	985	4.282608695652174	230	273275
3515	2105	4.017175572519084	524	273799
3516	949	5.751515151515152	165	273964
3517	1289	3.9060606060606062	330	274294
3518	921	4.772020725388601	193	274487
3519	2206	4.209923664122138	524	275011
3520	1635	5.696864111498257	287	275298
3521	3240	4.615384615384615	702	276000
3522	3353	4.8594202898550725	690	276690
3523	3564	5.233480176211454	681	277371
3524	1337	4.74113475177305	282	277653
3525	1624	5.449664429530201	298	277951
3526	1633	5.650519031141869	289	278240
3527	2301	7.015243902439025	328	278568
3528	1120	5.714285714285714	196	278764
3529	3700	4.953145917001339	747	279511
3530	1142	4.152727272727272	275	279786
3531	3269	5.715034965034965	572	280358
3532	1251	4.685393258426966	267	280625
3533	1203	5.621495327102804	214	280839
3534	1464	5.71875	256	281095
3535	2124	3.504950495049505	606	281701
3536	1564	6.085603112840467	257	281958
3537	1077	7.804347826086956	138	282096
3538	1702	5.302180685358255	321	282417
3539	3191	5.812386156648452	549	282966
3540	1543	5.5503597122302155	278	283244
3541	2852	4.875213675213676	585	283829
3542	2329	4.639442231075697	502	284331
3543	1021	5.262886597938144	194	284525
3544	2241	5.775773195876289	388	284913
3545	1836	4.719794344473008	389	285302
3546	1333	7.205405405405405	185	285487
3547	2894	4.4937888198757765	644	286131
3548	3388	5.1725190839694655	655	286786
3549	1342	3.5502645502645502	378	287164
3550	3069	5.38421052631579	570	287734
3551	3444	4.92	700	288434
3552	-100	-50.0	2	288436
3553	2611	4.184294871794871	624	289060
3554	852	5.291925465838509	161	289221
3555	3770	4.845758354755784	778	289999
3556	1771	5.01699716713881	353	290352
3557	1536	5.389473684210526	285	290637
3558	2903	4.571653543307087	635	291272
3559	1702	5.302180685358255	321	291593
3560	3432	3.3812807881773397	1015	292608
3561	2531	5.04183266932271	502	293110
3562	2159	5.850948509485095	369	293479
3563	1985	5.821114369501466	341	293820
3564	1592	4.824242424242424	330	294150
3565	-100	-50.0	2	294152
3566	1679	4.880813953488372	344	294496
3567	1076	4.483333333333333	240	294736
3568	2675	4.776785714285714	560	295296
3569	2419	4.715399610136452	513	295809
3570	2500	5.787037037037037	432	296241
3571	1794	5.4363636363636365	330	296571
3572	-100	-50.0	2	296573
3573	1924	4.786069651741293	402	296975
3574	-100	-50.0	2	296977
3575	2602	6.037122969837587	431	297408
3576	2057	4.367303609341826	471	297879
3577	2296	5.290322580645161	434	298313
3578	3630	3.954248366013072	918	299231
3579	2085	6.0964912280701755	342	299573
3580	1357	3.7382920110192837	363	299936
3581	2999	4.6859375	640	300576
3582	2117	6.829032258064516	310	300886
3583	1941	5.041558441558442	385	301271
3584	1029	5.532258064516129	186	301457
3585	2904	5.448405253283302	533	301990
3586	1433	4.993031358885017	287	302277
3587	3796	4.450175849941384	853	303130
3588	2184	4.907865168539326	445	303575
3589	2689	4.924908424908425	546	304121
3590	1662	4.60387811634349	361	304482
3591	1794	5.4363636363636365	330	304812
3592	-100	-50.0	2	304814
3593	-100	-50.0	2	304816
3594	2047	5.386842105263158	380	305196
3595	2735	5.47	500	305696
3596	1006	4.813397129186603	209	305905
3597	2333	5.876574307304786	397	306302
3598	1748	4.648936170212766	376	306678
3599	1936	4.964102564102564	390	307068
3600	2000	6.134969325153374	326	307394
3601	2914	5.5717017208413	523	307917
3602	2338	5.964285714285714	392	308309
3603	2734	3.8890469416785205	703	309012
3604	936	5.258426966292135	178	309190
3605	1118	5.646464646464646	198	309388
3606	898	4.157407407407407	216	309604
3607	2949	6.043032786885246	488	310092
3608	-100	-50.0	2	310094
3609	-100	-50.0	2	310096
3610	3576	4.105625717566016	871	310967
3611	1764	3.82646420824295	461	311428
3612	758	4.922077922077922	154	311582
3613	2176	4.803532008830022	453	312035
3614	2578	4.636690647482014	556	312591
3615	1769	4.983098591549296	355	312946
3616	2324	7.619672131147541	305	313251
3617	3190	4.242021276595745	752	314003
3618	2102	4.934272300469484	426	314429
3619	3010	5.700757575757576	528	314957
3620	2757	4.761658031088083	579	315536
3621	1052	6.45398773006135	163	315699
3622	2730	5.405940594059406	505	316204
3623	3185	5.738738738738738	555	316759
3624	-100	-50.0	2	316761
3625	757	4.883870967741935	155	316916
3626	1581	6.5875	240	317156
3627	1911	6.085987261146497	314	317470
3628	1810	5.764331210191083	314	317784
3629	1361	5.275193798449612	258	318042
3630	2682	5.933628318584071	452	318494
3631	699	6.241071428571429	112	318606
3632	1308	6.228571428571429	210	318816
3633	2063	5.667582417582418	364	319180
3634	965	6.476510067114094	149	319329
3635	868	5.9862068965517246	145	319474
3636	928	4.989247311827957	186	319660
3637	-100	-50.0	2	319662
3638	1215	6.014851485148514	202	319864
3639	1152	4.347169811320755	265	320129
3640	838	4.788571428571428	175	320304
3641	2453	5.1210855949895615	479	320783
3642	1556	5.871698113207547	265	321048
3643	1104	5.2075471698113205	212	321260
3644	1731	4.404580152671755	393	321653
3645	1728	5.857627118644068	295	321948
3646	3211	5.0968253968253965	630	322578
3647	-100	-50.0	2	322580
3648	771	5.468085106382978	141	322721
3649	1121	5.748717948717949	195	322916
3650	1666	6.5078125	256	323172
3651	2339	4.754065040650406	492	323664
3652	2208	5.244655581947743	421	324085
3653	893	7.441666666666666	120	324205
3654	2380	5.277161862527716	451	324656
3655	1454	5.466165413533835	266	324922
3656	-100	-50.0	2	324924
3657	705	6.650943396226415	106	325030
3658	1758	4.80327868852459	366	325396
3659	1421	4.752508361204013	299	325695
3660	2088	6.15929203539823	339	326034
3661	2100	6.422018348623853	327	326361
3662	2389	5.404977375565611	442	326803
3663	657	4.266233766233766	154	326957
3664	1909	4.577937649880096	417	327374
3665	-100	-50.0	2	327376
3666	2715	5.221153846153846	520	327896
3667	2244	5.828571428571428	385	328281
3668	3728	4.047774158523344	921	329202
3669	1143	4.171532846715328	274	329476
3670	3399	5.277950310559007	644	330120
3671	1151	6.975757575757576	165	330285
3672	2590	5.846501128668171	443	330728
3673	2199	5.113953488372093	430	331158
3674	1431	4.951557093425605	289	331447
3675	2183	3.9908592321755028	547	331994
3676	1252	4.706766917293233	266	332260
3677	1996	6.048484848484849	330	332590
3678	1666	6.5078125	256	332846
3679	3398	6.2463235294117645	544	333390
3680	1196	5.411764705882353	221	333611
3681	3380	4.424083769633508	764	334375
3682	2450	6.430446194225722	381	334756
3683	2168	6.022222222222222	360	335116
3684	3256	4.137229987293519	787	335903
3685	1795	5.455927051671733	329	336232
3686	1607	5.101587301587301	315	336547
3687	2877	6.26797385620915	459	337006
3688	2445	6.33419689119171	386	337392
3689	1203	5.621495327102804	214	337606
3690	1876	5.375358166189112	349	337955
3691	2188	4.961451247165533	441	338396
3692	690	5.702479338842975	121	338517
3693	3979	4.5630733944954125	872	339389
3694	3016	4.165745856353591	724	340113
3695	-100	-50.0	2	340115
3696	664	4.517006802721088	147	340262
3697	1904	5.931464174454828	321	340583
3698	2355	6.28	375	340958
3699	1728	5.857627118644068	295	341253
3700	2427	4.805940594059406	505	341758
3701	2327	5.774193548387097	403	342161
3702	1308	6.228571428571429	210	342371
3703	1668	6.566929133858268	254	342625
3704	821	4.276041666666667	192	342817
3705	1391	6.100877192982456	228	343045
3706	2436	6.167088607594937	395	343440
3707	1038	5.864406779661017	177	343617
3708	3760	4.771573604060913	788	344405
3709	2265	4.870967741935484	465	344870
3710	2940	5.915492957746479	497	345367
3711	1218	6.1206030150753765	199	345566
3712	1594	7.022026431718062	227	345793
3713	1764	4.9	360	346153
3714	2111	5.062350119904076	417	346570
3715	1824	6.08	300	346870
3716	1832	4.661577608142494	393	347263
3717	3172	5.584507042253521	568	347831
3718	4160	5.252525252525253	792	348623
3719	2449	5.070393374741201	483	349106
3720	3691	4.306884480746791	857	349963
3721	3057	5.252577319587629	582	350545
3722	2728	5.380670611439842	507	351052
3723	3146	5.296296296296297	594	351646
3724	2147	5.635170603674541	381	352027
3725	504	4.8	105	352132
3726	494	4.2956521739130435	115	352247
3727	2390	5.419501133786848	441	352688
3728	2734	5.457085828343313	501	353189
3729	1034	5.712707182320442	181	353370
3730	1753	6.492592592592593	270	353640
3731	4137	6.748776508972267	613	354253
3732	2729	5.393280632411067	506	354759
3733	3625	5.027739251040222	721	355480
3734	1854	4.997304582210242	371	355851
3735	1979	5.703170028818444	347	356198
3736	1213	5.946078431372549	204	356402
3737	1464	5.71875	256	356658
3738	2102	4.934272300469484	426	357084
3739	3525	5.694668820678514	619	357703
3740	2205	5.2004716981132075	424	358127
3741	3237	5.3592715231788075	604	358731
3742	3182	5.702508960573477	558	359289
3743	1380	5.7740585774058575	239	359528
3744	2578	4.636690647482014	556	360084
3745	2747	7.098191214470284	387	360471
3746	1824	6.08	300	360771
3747	2613	3.6141078838174274	723	361494
3748	2709	6.374117647058823	425	361919
3749	3270	4.866071428571429	672	362591
3750	-100	-50.0	2	362593
3751	4379	4.062152133580705	1078	363671
3752	1282	5.432203389830509	236	363907
3753	953	5.919254658385094	161	364068
3754	2186	4.934537246049661	443	364511
3755	2073	5.8559322033898304	354	364865
3756	3732	5.21958041958042	715	365580
3757	2685	4.881818181818182	550	366130
3758	-100	-50.0	2	366132
3759	2729	5.393280632411067	506	366638
3760	3253	4.72133526850508	689	367327
3761	563	3.8299319727891157	147	367474
3762	781	5.961832061068702	131	367605
3763	3134	5.1716171617161715	606	368211
3764	1947	4.05625	480	368691
3765	2095	3.9232209737827715	534	369225
3766	3480	5.240963855421687	664	369889
3767	2499	7.52710843373494	332	370221
3768	1471	5.907630522088353	249	370470
3769	4285	4.930955120828538	869	371339
3770	1518	5.00990099009901	303	371642
3771	1449	5.3468634686346865	271	371913
3772	1527	3.8658227848101268	395	372308
3773	1229	4.252595155709343	289	372597
3774	2157	5.814016172506738	371	372968
3775	2344	4.813141683778234	487	373455
3776	1843	4.824607329842932	382	373837
3777	1300	5.963302752293578	218	374055
3778	1256	4.793893129770993	262	374317
3779	503	4.745283018867925	106	374423
3780	2678	5.87280701754386	456	374879
3781	1572	4.491428571428571	350	375229
3782	3153	5.371379897785349	587	375816
3783	2388	4.389705882352941	544	376360
3784	1771	5.01699716713881	353	376713
3785	3714	5.8765822784810124	632	377345
3786	3188	5.77536231884058	552	377897
3787	1622	5.406666666666666	300	378197
3788	2077	5.934285714285714	350	378547
3789	2083	4.680898876404495	445	378992
3790	902	8.126126126126126	111	379103
3791	1046	6.189349112426036	169	379272
3792	1659	6.307984790874524	263	379535
3793	2940	4.916387959866221	598	380133
3794	-100	-50.0	2	380135
3795	4864	4.056713928273561	1199	381334
3796	1404	6.530232558139535	215	381549
3797	2637	5.305835010060362	497	382046
3798	1781	5.192419825072887	343	382389
3799	1676	4.829971181556196	347	382736
3800	2435	4.899396378269618	497	383233
3801	2165	5.964187327823692	363	383596
3802	2040	5.271317829457364	387	383983
3803	1489	4.484939759036145	332	384315
3804	2684	4.871143375680581	551	384866
3805	2020	4.963144963144964	407	385273
3806	2599	5.988479262672811	434	385707
3807	586	4.725806451612903	124	385831
3808	3101	5.763940520446097	538	386369
3809	1085	4.696969696969697	231	386600
3810	855	5.4113924050632916	158	386758
3811	2832	4.68099173553719	605	387363
3812	3073	5.429328621908128	566	387929
3813	3287	5.018320610687023	655	388584
3814	2365	6.47945205479452	365	388949
3815	2345	4.825102880658436	486	389435
3816	556	3.6103896103896105	154	389589
3817	1556	5.871698113207547	265	389854
3818	1226	6.4188481675392675	191	390045
3819	2956	5.079037800687285	582	390627
3820	2352	4.055172413793104	580	391207
3821	5050	4.156378600823046	1215	392422
3822	1320	4.414715719063545	299	392721
3823	2927	3.6002460024600245	813	393534
3824	2049	5.420634920634921	378	393912
3825	1286	5.543103448275862	232	394144
3826	2978	4.505295007564296	661	394805
3827	1957	3.4273204903677756	571	395376
3828	3529	3.844226579520697	918	396294
3829	1782	5.2105263157894735	342	396636
3830	1971	4.322368421052632	456	397092
3831	993	4.472972972972973	222	397314
3832	-100	-50.0	2	397316
3833	3232	3.9852034525277436	811	398127
3834	2520	4.912280701754386	513	398640
3835	775	5.656934306569343	137	398777
3836	1560	4.30939226519337	362	399139
3837	3963	5.035578144853876	787	399926
3838	1824	4.548628428927681	401	400327
3839	3069	3.9753886010362693	772	401099
3840	2678	5.87280701754386	456	401555
3841	3153	5.371379897785349	587	402142
3842	-100	-50.0	2	402144
3843	3679	3.792783505154639	970	403114
3844	3227	4.513286713286713	715	403829
3845	1626	5.493243243243243	296	404125
3846	-100	-50.0	2	404127
3847	1425	4.830508474576271	295	404422
3848	1952	5.219251336898396	374	404796
3849	823	4.331578947368421	190	404986
3850	1996	4.631090487238979	431	405417
3851	2424	3.980295566502463	609	406026
3852	2775	4.191842900302115	662	406688
3853	-100	-50.0	2	406690
3854	935	3.3392857142857144	280	406970
3855	1150	4.307116104868914	267	407237
3856	1533	5.322916666666667	288	407525
3857	635	8.466666666666667	75	407600
3858	1980	5.722543352601156	346	407946
3859	1684	4.967551622418879	339	408285
3860	1567	4.414084507042253	355	408640
3861	1705	5.361635220125786	318	408958
3862	3044	5.115966386554621	595	409553
3863	3668	4.708600770218228	779	410332
3864	1600	4.968944099378882	322	410654
3865	1370	3.914285714285714	350	411004
3866	1577	4.571014492753624	345	411349
3867	1984	4.478555304740406	443	411792
3868	2795	4.353582554517134	642	412434
3869	2757	4.761658031088083	579	413013
3870	2532	4.205980066445183	602	413615
3871	1060	6.838709677419355	155	413770
3872	3000	4.694835680751174	639	414409
