Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps
271	-118	-5.9	20	4734	271	-118	-5.9	20	4734	271	-118	-5.9	20	4734
272	-100	-50.0	2	4736	272	-100	-50.0	2	4736	272	-100	-50.0	2	4736
273	-100	-50.0	2	4738	273	-100	-50.0	2	4738	273	-100	-50.0	2	4738
274	-100	-50.0	2	4740	274	-100	-50.0	2	4740	274	-100	-50.0	2	4740
275	-178	-2.225	80	4820	275	-178	-2.225	80	4820	275	-178	-2.225	80	4820
276	-106	-13.25	8	4828	276	-106	-13.25	8	4828	276	-106	-13.25	8	4828
277	-100	-50.0	2	4830	277	-100	-50.0	2	4830	277	-100	-50.0	2	4830
278	-107	-11.88888888888889	9	4839	278	-107	-11.88888888888889	9	4839	278	-107	-11.88888888888889	9	4839
279	-100	-50.0	2	4841	279	-100	-50.0	2	4841	279	-100	-50.0	2	4841
280	-100	-50.0	2	4843	280	-100	-50.0	2	4843	280	-100	-50.0	2	4843
281	-132	-3.8823529411764706	34	4877	281	-132	-3.8823529411764706	34	4877	281	-132	-3.8823529411764706	34	4877
282	-100	-50.0	2	4879	282	-100	-50.0	2	4879	282	-100	-50.0	2	4879
283	-102	-25.5	4	4883	283	-102	-25.5	4	4883	283	-102	-25.5	4	4883
284	-101	-33.666666666666664	3	4886	284	-101	-33.666666666666664	3	4886	284	-101	-33.666666666666664	3	4886
285	-140	-3.3333333333333335	42	4928	285	-140	-3.3333333333333335	42	4928	285	-140	-3.3333333333333335	42	4928
286	-50	-0.9433962264150944	53	4981	286	-50	-0.9433962264150944	53	4981	286	-50	-0.9433962264150944	53	4981
287	-100	-50.0	2	4983	287	-100	-50.0	2	4983	287	-100	-50.0	2	4983
288	-100	-50.0	2	4985	288	-100	-50.0	2	4985	288	-100	-50.0	2	4985
289	-100	-50.0	2	4987	289	-100	-50.0	2	4987	289	-100	-50.0	2	4987
290	-12	-0.8	15	5002	290	-12	-0.8	15	5002	290	-12	-0.8	15	5002
291	-166	-2.4411764705882355	68	5070	291	-166	-2.4411764705882355	68	5070	291	-166	-2.4411764705882355	68	5070
292	-102	-25.5	4	5074	292	-102	-25.5	4	5074	292	-102	-25.5	4	5074
293	-104	-17.333333333333332	6	5080	293	-104	-17.333333333333332	6	5080	293	-104	-17.333333333333332	6	5080
294	-194	-2.0208333333333335	96	5176	294	-194	-2.0208333333333335	96	5176	294	-194	-2.0208333333333335	96	5176
295	-124	-4.769230769230769	26	5202	295	-124	-4.769230769230769	26	5202	295	-124	-4.769230769230769	26	5202
296	-118	-5.9	20	5222	296	-118	-5.9	20	5222	296	-118	-5.9	20	5222
297	-108	-10.8	10	5232	297	-108	-10.8	10	5232	297	-108	-10.8	10	5232
298	-100	-50.0	2	5234	298	-100	-50.0	2	5234	298	-100	-50.0	2	5234
299	-135	-3.6486486486486487	37	5271	299	-135	-3.6486486486486487	37	5271	299	-135	-3.6486486486486487	37	5271
300	-100	-50.0	2	5273	300	-100	-50.0	2	5273	300	-100	-50.0	2	5273
301	-133	-3.8	35	5308	301	-133	-3.8	35	5308	301	-133	-3.8	35	5308
302	-139	-3.3902439024390243	41	5349	302	-139	-3.3902439024390243	41	5349	302	-139	-3.3902439024390243	41	5349
303	-149	-2.9215686274509802	51	5400	303	-149	-2.9215686274509802	51	5400	303	-149	-2.9215686274509802	51	5400
304	-103	-20.6	5	5405	304	-103	-20.6	5	5405	304	-103	-20.6	5	5405
305	-100	-50.0	2	5407	305	-100	-50.0	2	5407	305	-100	-50.0	2	5407
306	-100	-50.0	2	5409	306	-100	-50.0	2	5409	306	-100	-50.0	2	5409
307	-102	-25.5	4	5413	307	-102	-25.5	4	5413	307	-102	-25.5	4	5413
308	-100	-50.0	2	5415	308	-100	-50.0	2	5415	308	-100	-50.0	2	5415
309	-100	-50.0	2	5417	309	-100	-50.0	2	5417	309	-100	-50.0	2	5417
310	-172	-2.324324324324324	74	5491	310	-172	-2.324324324324324	74	5491	310	-172	-2.324324324324324	74	5491
311	-100	-50.0	2	5493	311	-100	-50.0	2	5493	311	-100	-50.0	2	5493
312	-46	-0.9387755102040817	49	5542	312	-46	-0.9387755102040817	49	5542	312	-46	-0.9387755102040817	49	5542
313	-116	-6.444444444444445	18	5560	313	-116	-6.444444444444445	18	5560	313	-116	-6.444444444444445	18	5560
314	-135	-3.6486486486486487	37	5597	314	-135	-3.6486486486486487	37	5597	314	-135	-3.6486486486486487	37	5597
315	-100	-50.0	2	5599	315	-100	-50.0	2	5599	315	-100	-50.0	2	5599
316	-100	-50.0	2	5601	316	-100	-50.0	2	5601	316	-100	-50.0	2	5601
317	-103	-20.6	5	5606	317	-103	-20.6	5	5606	317	-103	-20.6	5	5606
318	-165	-2.462686567164179	67	5673	318	-165	-2.462686567164179	67	5673	318	-165	-2.462686567164179	67	5673
319	-118	-5.9	20	5693	319	-118	-5.9	20	5693	319	-118	-5.9	20	5693
320	64	1.6	40	5733	320	64	1.6	40	5733	320	64	1.6	40	5733
321	-100	-50.0	2	5735	321	-100	-50.0	2	5735	321	-100	-50.0	2	5735
322	-100	-50.0	2	5737	322	-100	-50.0	2	5737	322	-100	-50.0	2	5737
323	-119	-5.666666666666667	21	5758	323	-119	-5.666666666666667	21	5758	323	-119	-5.666666666666667	21	5758
324	-108	-10.8	10	5768	324	-108	-10.8	10	5768	324	-108	-10.8	10	5768
325	-121	-5.260869565217392	23	5791	325	-121	-5.260869565217392	23	5791	325	-121	-5.260869565217392	23	5791
326	-34	-0.918918918918919	37	5828	326	-34	-0.918918918918919	37	5828	326	-34	-0.918918918918919	37	5828
327	-136	-3.5789473684210527	38	5866	327	-136	-3.5789473684210527	38	5866	327	-136	-3.5789473684210527	38	5866
328	-102	-25.5	4	5870	328	-102	-25.5	4	5870	328	-102	-25.5	4	5870
329	-189	-2.076923076923077	91	5961	329	-189	-2.076923076923077	91	5961	329	-189	-2.076923076923077	91	5961
330	-121	-5.260869565217392	23	5984	330	-121	-5.260869565217392	23	5984	330	-121	-5.260869565217392	23	5984
331	-103	-20.6	5	5989	331	-103	-20.6	5	5989	331	-103	-20.6	5	5989
332	-100	-50.0	2	5991	332	-100	-50.0	2	5991	332	-100	-50.0	2	5991
333	-179	-2.2098765432098766	81	6072	333	-179	-2.2098765432098766	81	6072	333	-179	-2.2098765432098766	81	6072
334	-128	-4.266666666666667	30	6102	334	-128	-4.266666666666667	30	6102	334	-128	-4.266666666666667	30	6102
335	-131	-3.9696969696969697	33	6135	335	-131	-3.9696969696969697	33	6135	335	-131	-3.9696969696969697	33	6135
336	-100	-50.0	2	6137	336	-100	-50.0	2	6137	336	-100	-50.0	2	6137
337	-100	-50.0	2	6139	337	-100	-50.0	2	6139	337	-100	-50.0	2	6139
338	-104	-17.333333333333332	6	6145	338	-104	-17.333333333333332	6	6145	338	-104	-17.333333333333332	6	6145
339	-144	-3.130434782608696	46	6191	339	-144	-3.130434782608696	46	6191	339	-144	-3.130434782608696	46	6191
340	-100	-50.0	2	6193	340	-100	-50.0	2	6193	340	-100	-50.0	2	6193
341	-100	-50.0	2	6195	341	-100	-50.0	2	6195	341	-100	-50.0	2	6195
342	-105	-15.0	7	6202	342	-105	-15.0	7	6202	342	-105	-15.0	7	6202
343	-102	-25.5	4	6206	343	-102	-25.5	4	6206	343	-102	-25.5	4	6206
344	-108	-10.8	10	6216	344	-108	-10.8	10	6216	344	-108	-10.8	10	6216
345	-100	-50.0	2	6218	345	-100	-50.0	2	6218	345	-100	-50.0	2	6218
346	-105	-15.0	7	6225	346	-105	-15.0	7	6225	346	-105	-15.0	7	6225
347	-100	-50.0	2	6227	347	-100	-50.0	2	6227	347	-100	-50.0	2	6227
348	-100	-50.0	2	6229	348	-100	-50.0	2	6229	348	-100	-50.0	2	6229
349	-131	-3.9696969696969697	33	6262	349	-131	-3.9696969696969697	33	6262	349	-131	-3.9696969696969697	33	6262
350	-72	-0.96	75	6337	350	-72	-0.96	75	6337	350	-72	-0.96	75	6337
351	-53	-0.9464285714285714	56	6393	351	-53	-0.9464285714285714	56	6393	351	-53	-0.9464285714285714	56	6393
352	-114	-7.125	16	6409	352	-114	-7.125	16	6409	352	-114	-7.125	16	6409
353	-106	-13.25	8	6417	353	-106	-13.25	8	6417	353	-106	-13.25	8	6417
354	-100	-50.0	2	6419	354	-100	-50.0	2	6419	354	-100	-50.0	2	6419
355	-131	-3.9696969696969697	33	6452	355	-131	-3.9696969696969697	33	6452	355	-131	-3.9696969696969697	33	6452
356	-100	-50.0	2	6454	356	-100	-50.0	2	6454	356	-100	-50.0	2	6454
357	-37	-0.925	40	6494	357	-37	-0.925	40	6494	357	-37	-0.925	40	6494
358	-135	-3.6486486486486487	37	6531	358	-135	-3.6486486486486487	37	6531	358	-135	-3.6486486486486487	37	6531
359	-100	-50.0	2	6533	359	-100	-50.0	2	6533	359	-100	-50.0	2	6533
360	-100	-50.0	2	6535	360	-100	-50.0	2	6535	360	-100	-50.0	2	6535
361	-109	-9.909090909090908	11	6546	361	-109	-9.909090909090908	11	6546	361	-109	-9.909090909090908	11	6546
362	-111	-8.538461538461538	13	6559	362	-111	-8.538461538461538	13	6559	362	-111	-8.538461538461538	13	6559
363	-100	-50.0	2	6561	363	-100	-50.0	2	6561	363	-100	-50.0	2	6561
364	-141	-3.2790697674418605	43	6604	364	-141	-3.2790697674418605	43	6604	364	-141	-3.2790697674418605	43	6604
365	-100	-50.0	2	6606	365	-100	-50.0	2	6606	365	-100	-50.0	2	6606
366	-104	-17.333333333333332	6	6612	366	-104	-17.333333333333332	6	6612	366	-104	-17.333333333333332	6	6612
367	-100	-50.0	2	6614	367	-100	-50.0	2	6614	367	-100	-50.0	2	6614
368	-100	-50.0	2	6616	368	-100	-50.0	2	6616	368	-100	-50.0	2	6616
369	-103	-20.6	5	6621	369	-103	-20.6	5	6621	369	-103	-20.6	5	6621
370	-141	-3.2790697674418605	43	6664	370	-141	-3.2790697674418605	43	6664	370	-141	-3.2790697674418605	43	6664
371	-101	-33.666666666666664	3	6667	371	-101	-33.666666666666664	3	6667	371	-101	-33.666666666666664	3	6667
372	-136	-3.5789473684210527	38	6705	372	-136	-3.5789473684210527	38	6705	372	-136	-3.5789473684210527	38	6705
373	-100	-50.0	2	6707	373	-100	-50.0	2	6707	373	-100	-50.0	2	6707
374	-32	-0.9142857142857143	35	6742	374	-32	-0.9142857142857143	35	6742	374	-32	-0.9142857142857143	35	6742
375	-107	-11.88888888888889	9	6751	375	-107	-11.88888888888889	9	6751	375	-107	-11.88888888888889	9	6751
376	-109	-9.909090909090908	11	6762	376	-109	-9.909090909090908	11	6762	376	-109	-9.909090909090908	11	6762
377	-101	-33.666666666666664	3	6765	377	-101	-33.666666666666664	3	6765	377	-101	-33.666666666666664	3	6765
378	-100	-50.0	2	6767	378	-100	-50.0	2	6767	378	-100	-50.0	2	6767
379	-112	-8.0	14	6781	379	-112	-8.0	14	6781	379	-112	-8.0	14	6781
380	-130	-4.0625	32	6813	380	-130	-4.0625	32	6813	380	-130	-4.0625	32	6813
381	-101	-33.666666666666664	3	6816	381	-101	-33.666666666666664	3	6816	381	-101	-33.666666666666664	3	6816
382	-143	-3.1777777777777776	45	6861	382	-143	-3.1777777777777776	45	6861	382	-143	-3.1777777777777776	45	6861
383	-100	-50.0	2	6863	383	-100	-50.0	2	6863	383	-100	-50.0	2	6863
384	-52	-0.9454545454545454	55	6918	384	-52	-0.9454545454545454	55	6918	384	-52	-0.9454545454545454	55	6918
385	-100	-50.0	2	6920	385	-100	-50.0	2	6920	385	-100	-50.0	2	6920
386	-110	-9.166666666666666	12	6932	386	-110	-9.166666666666666	12	6932	386	-110	-9.166666666666666	12	6932
387	-100	-50.0	2	6934	387	-100	-50.0	2	6934	387	-100	-50.0	2	6934
388	-112	-8.0	14	6948	388	-112	-8.0	14	6948	388	-112	-8.0	14	6948
389	-106	-13.25	8	6956	389	-106	-13.25	8	6956	389	-106	-13.25	8	6956
390	-100	-50.0	2	6958	390	-100	-50.0	2	6958	390	-100	-50.0	2	6958
391	-138	-3.45	40	6998	391	-138	-3.45	40	6998	391	-138	-3.45	40	6998
392	-167	-2.420289855072464	69	7067	392	-167	-2.420289855072464	69	7067	392	-167	-2.420289855072464	69	7067
393	-40	-0.9302325581395349	43	7110	393	-40	-0.9302325581395349	43	7110	393	-40	-0.9302325581395349	43	7110
394	-36	-0.9230769230769231	39	7149	394	-36	-0.9230769230769231	39	7149	394	-36	-0.9230769230769231	39	7149
395	-104	-17.333333333333332	6	7155	395	-104	-17.333333333333332	6	7155	395	-104	-17.333333333333332	6	7155
396	-176	-2.2564102564102564	78	7233	396	-176	-2.2564102564102564	78	7233	396	-176	-2.2564102564102564	78	7233
397	-100	-50.0	2	7235	397	-100	-50.0	2	7235	397	-100	-50.0	2	7235
398	-100	-50.0	2	7237	398	-100	-50.0	2	7237	398	-100	-50.0	2	7237
399	-188	-2.088888888888889	90	7327	399	-188	-2.088888888888889	90	7327	399	-188	-2.088888888888889	90	7327
400	-100	-50.0	2	7329	400	-100	-50.0	2	7329	400	-100	-50.0	2	7329
401	-153	-2.7818181818181817	55	7384	401	-153	-2.7818181818181817	55	7384	401	-153	-2.7818181818181817	55	7384
402	-101	-33.666666666666664	3	7387	402	-101	-33.666666666666664	3	7387	402	-101	-33.666666666666664	3	7387
403	-19	-0.8636363636363636	22	7409	403	-19	-0.8636363636363636	22	7409	403	-19	-0.8636363636363636	22	7409
404	-112	-8.0	14	7423	404	-112	-8.0	14	7423	404	-112	-8.0	14	7423
405	-100	-50.0	2	7425	405	-100	-50.0	2	7425	405	-100	-50.0	2	7425
406	-105	-15.0	7	7432	406	-105	-15.0	7	7432	406	-105	-15.0	7	7432
407	-100	-50.0	2	7434	407	-100	-50.0	2	7434	407	-100	-50.0	2	7434
408	-123	-4.92	25	7459	408	-123	-4.92	25	7459	408	-123	-4.92	25	7459
409	-24	-0.8888888888888888	27	7486	409	-24	-0.8888888888888888	27	7486	409	-24	-0.8888888888888888	27	7486
410	-15	-0.8333333333333334	18	7504	410	-15	-0.8333333333333334	18	7504	410	-15	-0.8333333333333334	18	7504
411	-100	-50.0	2	7506	411	-100	-50.0	2	7506	411	-100	-50.0	2	7506
412	-197	-1.9898989898989898	99	7605	412	-197	-1.9898989898989898	99	7605	412	-197	-1.9898989898989898	99	7605
413	-100	-50.0	2	7607	413	-100	-50.0	2	7607	413	-100	-50.0	2	7607
414	-147	-3.0	49	7656	414	-147	-3.0	49	7656	414	-147	-3.0	49	7656
415	-110	-9.166666666666666	12	7668	415	-110	-9.166666666666666	12	7668	415	-110	-9.166666666666666	12	7668
416	-101	-33.666666666666664	3	7671	416	-101	-33.666666666666664	3	7671	416	-101	-33.666666666666664	3	7671
417	-100	-50.0	2	7673	417	-100	-50.0	2	7673	417	-100	-50.0	2	7673
418	-105	-15.0	7	7680	418	-105	-15.0	7	7680	418	-105	-15.0	7	7680
419	-115	-6.764705882352941	17	7697	419	-115	-6.764705882352941	17	7697	419	-115	-6.764705882352941	17	7697
420	-120	-5.454545454545454	22	7719	420	-120	-5.454545454545454	22	7719	420	-120	-5.454545454545454	22	7719
421	-100	-50.0	2	7721	421	-100	-50.0	2	7721	421	-100	-50.0	2	7721
422	-129	-4.161290322580645	31	7752	422	-129	-4.161290322580645	31	7752	422	-129	-4.161290322580645	31	7752
423	-110	-9.166666666666666	12	7764	423	-110	-9.166666666666666	12	7764	423	-110	-9.166666666666666	12	7764
424	-100	-50.0	2	7766	424	-100	-50.0	2	7766	424	-100	-50.0	2	7766
425	-142	-3.227272727272727	44	7810	425	-142	-3.227272727272727	44	7810	425	-142	-3.227272727272727	44	7810
426	-100	-50.0	2	7812	426	-100	-50.0	2	7812	426	-100	-50.0	2	7812
427	-100	-50.0	2	7814	427	-100	-50.0	2	7814	427	-100	-50.0	2	7814
428	-146	-3.0416666666666665	48	7862	428	-146	-3.0416666666666665	48	7862	428	-146	-3.0416666666666665	48	7862
429	-100	-50.0	2	7864	429	-100	-50.0	2	7864	429	-100	-50.0	2	7864
430	-103	-20.6	5	7869	430	-103	-20.6	5	7869	430	-103	-20.6	5	7869
431	-101	-33.666666666666664	3	7872	431	-101	-33.666666666666664	3	7872	431	-101	-33.666666666666664	3	7872
432	-20	-0.8695652173913043	23	7895	432	-20	-0.8695652173913043	23	7895	432	-20	-0.8695652173913043	23	7895
433	-100	-50.0	2	7897	433	-100	-50.0	2	7897	433	-100	-50.0	2	7897
434	-100	-50.0	2	7899	434	-100	-50.0	2	7899	434	-100	-50.0	2	7899
435	-109	-9.909090909090908	11	7910	435	-109	-9.909090909090908	11	7910	435	-109	-9.909090909090908	11	7910
436	-101	-33.666666666666664	3	7913	436	-101	-33.666666666666664	3	7913	436	-101	-33.666666666666664	3	7913
437	-105	-15.0	7	7920	437	-105	-15.0	7	7920	437	-105	-15.0	7	7920
438	-133	-3.8	35	7955	438	-133	-3.8	35	7955	438	-133	-3.8	35	7955
439	-105	-15.0	7	7962	439	-105	-15.0	7	7962	439	-105	-15.0	7	7962
440	123	1.5	82	8044	440	123	1.5	82	8044	440	123	1.5	82	8044
441	-100	-50.0	2	8046	441	-100	-50.0	2	8046	441	-100	-50.0	2	8046
442	-100	-50.0	2	8048	442	-100	-50.0	2	8048	442	-100	-50.0	2	8048
443	-104	-17.333333333333332	6	8054	443	-104	-17.333333333333332	6	8054	443	-104	-17.333333333333332	6	8054
444	-107	-11.88888888888889	9	8063	444	-107	-11.88888888888889	9	8063	444	-107	-11.88888888888889	9	8063
445	-145	-3.0851063829787235	47	8110	445	-145	-3.0851063829787235	47	8110	445	-145	-3.0851063829787235	47	8110
446	-100	-50.0	2	8112	446	-100	-50.0	2	8112	446	-100	-50.0	2	8112
447	-120	-5.454545454545454	22	8134	447	-120	-5.454545454545454	22	8134	447	-120	-5.454545454545454	22	8134
448	-103	-20.6	5	8139	448	-103	-20.6	5	8139	448	-103	-20.6	5	8139
449	-102	-25.5	4	8143	449	-102	-25.5	4	8143	449	-102	-25.5	4	8143
450	-104	-17.333333333333332	6	8149	450	-104	-17.333333333333332	6	8149	450	-104	-17.333333333333332	6	8149
451	-100	-50.0	2	8151	451	-100	-50.0	2	8151	451	-100	-50.0	2	8151
452	-157	-2.6610169491525424	59	8210	452	-157	-2.6610169491525424	59	8210	452	-157	-2.6610169491525424	59	8210
453	-29	-0.90625	32	8242	453	-29	-0.90625	32	8242	453	-29	-0.90625	32	8242
454	-101	-33.666666666666664	3	8245	454	-101	-33.666666666666664	3	8245	454	-101	-33.666666666666664	3	8245
455	-113	-7.533333333333333	15	8260	455	-113	-7.533333333333333	15	8260	455	-113	-7.533333333333333	15	8260
456	82	3.727272727272727	22	8282	456	82	3.727272727272727	22	8282	456	82	3.727272727272727	22	8282
457	-9	-0.75	12	8294	457	-9	-0.75	12	8294	457	-9	-0.75	12	8294
458	-122	-5.083333333333333	24	8318	458	-122	-5.083333333333333	24	8318	458	-122	-5.083333333333333	24	8318
459	-59	-0.9516129032258065	62	8380	459	-59	-0.9516129032258065	62	8380	459	-59	-0.9516129032258065	62	8380
460	-100	-50.0	2	8382	460	-100	-50.0	2	8382	460	-100	-50.0	2	8382
461	-131	-3.9696969696969697	33	8415	461	-131	-3.9696969696969697	33	8415	461	-131	-3.9696969696969697	33	8415
462	-182	-2.1666666666666665	84	8499	462	-182	-2.1666666666666665	84	8499	462	-182	-2.1666666666666665	84	8499
463	-100	-50.0	2	8501	463	-100	-50.0	2	8501	463	-100	-50.0	2	8501
464	-135	-3.6486486486486487	37	8538	464	-135	-3.6486486486486487	37	8538	464	-135	-3.6486486486486487	37	8538
465	-113	-7.533333333333333	15	8553	465	-113	-7.533333333333333	15	8553	465	-113	-7.533333333333333	15	8553
466	-100	-50.0	2	8555	466	-100	-50.0	2	8555	466	-100	-50.0	2	8555
467	-111	-8.538461538461538	13	8568	467	-111	-8.538461538461538	13	8568	467	-111	-8.538461538461538	13	8568
468	-101	-33.666666666666664	3	8571	468	-101	-33.666666666666664	3	8571	468	-101	-33.666666666666664	3	8571
469	-100	-50.0	2	8573	469	-100	-50.0	2	8573	469	-100	-50.0	2	8573
470	-100	-50.0	2	8575	470	-100	-50.0	2	8575	470	-100	-50.0	2	8575
471	-127	-4.379310344827586	29	8604	471	-127	-4.379310344827586	29	8604	471	-127	-4.379310344827586	29	8604
472	-100	-50.0	2	8606	472	-100	-50.0	2	8606	472	-100	-50.0	2	8606
473	-102	-25.5	4	8610	473	-102	-25.5	4	8610	473	-102	-25.5	4	8610
474	-100	-50.0	2	8612	474	-100	-50.0	2	8612	474	-100	-50.0	2	8612
475	-100	-50.0	2	8614	475	-100	-50.0	2	8614	475	-100	-50.0	2	8614
476	-102	-25.5	4	8618	476	-102	-25.5	4	8618	476	-102	-25.5	4	8618
477	-108	-10.8	10	8628	477	-108	-10.8	10	8628	477	-108	-10.8	10	8628
478	-109	-9.909090909090908	11	8639	478	-109	-9.909090909090908	11	8639	478	-109	-9.909090909090908	11	8639
479	-102	-25.5	4	8643	479	-102	-25.5	4	8643	479	-102	-25.5	4	8643
480	-127	-4.379310344827586	29	8672	480	-127	-4.379310344827586	29	8672	480	-127	-4.379310344827586	29	8672
481	-106	-13.25	8	8680	481	-106	-13.25	8	8680	481	-106	-13.25	8	8680
482	-100	-50.0	2	8682	482	-100	-50.0	2	8682	482	-100	-50.0	2	8682
483	-114	-7.125	16	8698	483	-114	-7.125	16	8698	483	-114	-7.125	16	8698
484	-112	-8.0	14	8712	484	-112	-8.0	14	8712	484	-112	-8.0	14	8712
485	-119	-5.666666666666667	21	8733	485	-119	-5.666666666666667	21	8733	485	-119	-5.666666666666667	21	8733
486	-101	-33.666666666666664	3	8736	486	-101	-33.666666666666664	3	8736	486	-101	-33.666666666666664	3	8736
487	-109	-9.909090909090908	11	8747	487	-109	-9.909090909090908	11	8747	487	-109	-9.909090909090908	11	8747
488	31	0.4246575342465753	73	8820	488	31	0.4246575342465753	73	8820	488	31	0.4246575342465753	73	8820
489	-111	-8.538461538461538	13	8833	489	-111	-8.538461538461538	13	8833	489	-111	-8.538461538461538	13	8833
490	-112	-8.0	14	8847	490	-112	-8.0	14	8847	490	-112	-8.0	14	8847
491	-162	-2.53125	64	8911	491	-162	-2.53125	64	8911	491	-162	-2.53125	64	8911
492	-101	-33.666666666666664	3	8914	492	-101	-33.666666666666664	3	8914	492	-101	-33.666666666666664	3	8914
493	-104	-17.333333333333332	6	8920	493	-104	-17.333333333333332	6	8920	493	-104	-17.333333333333332	6	8920
494	-100	-50.0	2	8922	494	-100	-50.0	2	8922	494	-100	-50.0	2	8922
495	-113	-7.533333333333333	15	8937	495	-113	-7.533333333333333	15	8937	495	-113	-7.533333333333333	15	8937
496	-118	-5.9	20	8957	496	-118	-5.9	20	8957	496	-118	-5.9	20	8957
497	-128	-4.266666666666667	30	8987	497	-128	-4.266666666666667	30	8987	497	-128	-4.266666666666667	30	8987
498	-100	-50.0	2	8989	498	-100	-50.0	2	8989	498	-100	-50.0	2	8989
499	-100	-50.0	2	8991	499	-100	-50.0	2	8991	499	-100	-50.0	2	8991
500	-100	-50.0	2	8993	500	-100	-50.0	2	8993	500	-100	-50.0	2	8993
501	-100	-50.0	2	8995	501	-100	-50.0	2	8995	501	-100	-50.0	2	8995
502	-102	-25.5	4	8999	502	-102	-25.5	4	8999	502	-102	-25.5	4	8999
503	-101	-33.666666666666664	3	9002	503	-101	-33.666666666666664	3	9002	503	-101	-33.666666666666664	3	9002
504	-113	-7.533333333333333	15	9017	504	-113	-7.533333333333333	15	9017	504	-113	-7.533333333333333	15	9017
505	-100	-50.0	2	9019	505	-100	-50.0	2	9019	505	-100	-50.0	2	9019
506	-111	-8.538461538461538	13	9032	506	-111	-8.538461538461538	13	9032	506	-111	-8.538461538461538	13	9032
507	-26	-0.896551724137931	29	9061	507	-26	-0.896551724137931	29	9061	507	-26	-0.896551724137931	29	9061
508	-35	-0.9210526315789473	38	9099	508	-35	-0.9210526315789473	38	9099	508	-35	-0.9210526315789473	38	9099
509	-100	-50.0	2	9101	509	-100	-50.0	2	9101	509	-100	-50.0	2	9101
510	-160	-2.5806451612903225	62	9163	510	-160	-2.5806451612903225	62	9163	510	-160	-2.5806451612903225	62	9163
511	-146	-3.0416666666666665	48	9211	511	-146	-3.0416666666666665	48	9211	511	-146	-3.0416666666666665	48	9211
512	-112	-8.0	14	9225	512	-112	-8.0	14	9225	512	-112	-8.0	14	9225
513	-102	-25.5	4	9229	513	-102	-25.5	4	9229	513	-102	-25.5	4	9229
514	-100	-50.0	2	9231	514	-100	-50.0	2	9231	514	-100	-50.0	2	9231
515	-100	-50.0	2	9233	515	-100	-50.0	2	9233	515	-100	-50.0	2	9233
516	-137	-3.5128205128205128	39	9272	516	-137	-3.5128205128205128	39	9272	516	-137	-3.5128205128205128	39	9272
517	-100	-50.0	2	9274	517	-100	-50.0	2	9274	517	-100	-50.0	2	9274
518	-100	-50.0	2	9276	518	-100	-50.0	2	9276	518	-100	-50.0	2	9276
519	-104	-17.333333333333332	6	9282	519	-104	-17.333333333333332	6	9282	519	-104	-17.333333333333332	6	9282
520	-106	-13.25	8	9290	520	-106	-13.25	8	9290	520	-106	-13.25	8	9290
521	-105	-15.0	7	9297	521	-105	-15.0	7	9297	521	-105	-15.0	7	9297
522	-122	-5.083333333333333	24	9321	522	-122	-5.083333333333333	24	9321	522	-122	-5.083333333333333	24	9321
523	-124	-4.769230769230769	26	9347	523	-124	-4.769230769230769	26	9347	523	-124	-4.769230769230769	26	9347
524	35	0.5072463768115942	69	9416	524	35	0.5072463768115942	69	9416	524	35	0.5072463768115942	69	9416
525	-106	-13.25	8	9424	525	-106	-13.25	8	9424	525	-106	-13.25	8	9424
526	-32	-0.9142857142857143	35	9459	526	-32	-0.9142857142857143	35	9459	526	-32	-0.9142857142857143	35	9459
527	-100	-50.0	2	9461	527	-100	-50.0	2	9461	527	-100	-50.0	2	9461
528	-115	-6.764705882352941	17	9478	528	-115	-6.764705882352941	17	9478	528	-115	-6.764705882352941	17	9478
529	-100	-50.0	2	9480	529	-100	-50.0	2	9480	529	-100	-50.0	2	9480
530	-116	-6.444444444444445	18	9498	530	-116	-6.444444444444445	18	9498	530	-116	-6.444444444444445	18	9498
531	-120	-5.454545454545454	22	9520	531	-120	-5.454545454545454	22	9520	531	-120	-5.454545454545454	22	9520
