Episode	Accumulated Reward	Average Reward	Length	Steps
3152	1086	8.418604651162791	129	124288
3153	734	9.532467532467532	77	124365
3154	714	7.360824742268041	97	124462
3155	426	5.195121951219512	82	124544
3156	-100	-50.0	2	124546
3157	861	5.6644736842105265	152	124698
3158	335	4.652777777777778	72	124770
3159	621	6.977528089887641	89	124859
3160	73	2.3548387096774195	31	124890
3161	77	2.8518518518518516	27	124917
3162	1058	6.738853503184713	157	125074
3163	158	3.3617021276595747	47	125121
3164	623	7.160919540229885	87	125208
3165	1268	8.51006711409396	149	125357
3166	1888	8.0	236	125593
3167	-100	-50.0	2	125595
3168	516	5.548387096774194	93	125688
3169	1212	5.912195121951219	205	125893
3170	1467	5.798418972332016	253	126146
3171	716	7.536842105263158	95	126241
3172	-100	-50.0	2	126243
3173	1227	6.457894736842105	190	126433
3174	840	4.855491329479769	173	126606
3175	961	6.281045751633987	153	126759
3176	1085	8.346153846153847	130	126889
3177	1241	7.051136363636363	176	127065
3178	170	4.857142857142857	35	127100
3179	627	7.554216867469879	83	127183
3180	783	6.069767441860465	129	127312
3181	165	4.125	40	127352
3182	356	6.980392156862745	51	127403
3183	441	6.582089552238806	67	127470
3184	865	5.844594594594595	148	127618
3185	1408	6.672985781990521	211	127829
3186	-113	-7.533333333333333	15	127844
3187	907	8.556603773584905	106	127950
3188	-100	-50.0	2	127952
3189	175	5.833333333333333	30	127982
3190	1134	6.230769230769231	182	128164
3191	801	7.216216216216216	111	128275
3192	-100	-50.0	2	128277
3193	82	3.727272727272727	22	128299
3194	2047	7.336917562724015	279	128578
3195	719	7.815217391304348	92	128670
3196	532	6.909090909090909	77	128747
3197	876	6.394160583941606	137	128884
3198	1319	6.628140703517588	199	129083
3199	-100	-50.0	2	129085
3200	1164	7.657894736842105	152	129237
3201	69	1.9714285714285715	35	129272
3202	1600	7.239819004524887	221	129493
3203	774	5.608695652173913	138	129631
3204	600	5.454545454545454	110	129741
3205	1289	5.62882096069869	229	129970
3206	1679	6.909465020576132	243	130213
3207	725	8.430232558139535	86	130299
3208	1515	7.390243902439025	205	130504
3209	1218	6.1206030150753765	199	130703
3210	627	7.554216867469879	83	130786
3211	1687	7.178723404255319	235	131021
3212	632	8.102564102564102	78	131099
3213	999	8.68695652173913	115	131214
3214	1513	7.309178743961352	207	131421
3215	-5	-0.625	8	131429
3216	-22	-0.88	25	131454
3217	494	4.2956521739130435	115	131569
3218	1305	6.126760563380282	213	131782
3219	-12	-0.8	15	131797
3220	1081	8.067164179104477	134	131931
3221	1418	7.054726368159204	201	132132
3222	336	4.732394366197183	71	132203
3223	1352	8.144578313253012	166	132369
3224	513	5.34375	96	132465
3225	162	3.7674418604651163	43	132508
3226	157	3.2708333333333335	48	132556
3227	-20	-0.8695652173913043	23	132579
3228	891	7.30327868852459	122	132701
3229	1878	7.634146341463414	246	132947
3230	1093	4.901345291479821	223	133170
3231	884	6.852713178294573	129	133299
3232	1166	7.773333333333333	150	133449
3233	637	8.726027397260275	73	133522
3234	1976	7.93574297188755	249	133771
3235	1069	7.321917808219178	146	133917
3236	2014	6.455128205128205	312	134229
3237	445	7.063492063492063	63	134292
3238	1422	7.218274111675127	197	134489
3239	1857	6.955056179775281	267	134756
3240	611	6.171717171717172	99	134855
3241	705	6.650943396226415	106	134961
3242	1061	6.8896103896103895	154	135115
3243	781	5.961832061068702	131	135246
3244	-100	-50.0	2	135248
3245	1241	7.051136363636363	176	135424
3246	988	7.841269841269841	126	135550
3247	690	5.702479338842975	121	135671
3248	597	5.283185840707965	113	135784
3249	1920	6.295081967213115	305	136089
3250	264	6.285714285714286	42	136131
3251	1585	6.716101694915254	236	136367
3252	1087	8.4921875	128	136495
3253	895	7.584745762711864	118	136613
3254	53	1.0392156862745099	51	136664
3255	522	6.0	87	136751
3256	2212	7.0	316	137067
3257	1344	7.724137931034483	174	137241
3258	68	1.8888888888888888	36	137277
3259	1425	7.345360824742268	194	137471
3260	882	6.732824427480916	131	137602
3261	1024	5.361256544502618	191	137793
3262	811	8.029702970297029	101	137894
3263	442	6.696969696969697	66	137960
3264	2075	5.894886363636363	352	138312
3265	-100	-50.0	2	138314
3266	1025	5.394736842105263	190	138504
3267	1634	5.673611111111111	288	138792
3268	1148	6.833333333333333	168	138960
3269	360	7.659574468085107	47	139007
3270	1921	9.463054187192117	203	139210
3271	-114	-7.125	16	139226
3272	2964	6.266384778012685	473	139699
3273	2096	6.332326283987915	331	140030
3274	1031	5.603260869565218	184	140214
3275	546	8.666666666666666	63	140277
3276	2266	6.242424242424242	363	140640
3277	84	4.2	20	140660
3278	1597	7.129464285714286	224	140884
3279	171	5.029411764705882	34	140918
3280	1256	7.801242236024844	161	141079
3281	1602	7.315068493150685	219	141298
3282	2005	6.246105919003115	321	141619
3283	-100	-50.0	2	141621
3284	-100	-50.0	2	141623
3285	1499	6.782805429864253	221	141844
3286	1935	6.672413793103448	290	142134
3287	-5	-0.625	8	142142
3288	249	4.368421052631579	57	142199
3289	701	6.372727272727273	110	142309
3290	674	4.91970802919708	137	142446
3291	1725	8.756345177664974	197	142643
3292	81	3.5217391304347827	23	142666
3293	2266	8.648854961832061	262	142928
3294	2178	6.222857142857142	350	143278
3295	1620	8.059701492537313	201	143479
3296	765	5.204081632653061	147	143626
3297	2190	6.479289940828402	338	143964
3298	157	3.2708333333333335	48	144012
3299	1244	7.190751445086705	173	144185
3300	1250	7.485029940119761	167	144352
3301	-100	-50.0	2	144354
3302	74	2.466666666666667	30	144384
3303	348	5.898305084745763	59	144443
3304	1447	8.412790697674419	172	144615
3305	547	8.82258064516129	62	144677
3306	1893	8.194805194805195	231	144908
3307	836	11.0	76	144984
3308	787	6.296	125	145109
3309	1036	5.787709497206704	179	145288
3310	1313	6.404878048780488	205	145493
3311	2398	7.22289156626506	332	145825
3312	623	7.160919540229885	87	145912
3313	709	6.950980392156863	102	146014
3314	1592	6.951965065502184	229	146243
3315	1853	6.837638376383764	271	146514
3316	2048	7.366906474820144	278	146792
3317	982	7.4393939393939394	132	146924
3318	1139	6.435028248587571	177	147101
3319	625	7.352941176470588	85	147186
3320	-25	-0.8928571428571429	28	147214
3321	1557	9.552147239263803	163	147377
3322	1428	7.476439790575916	191	147568
3323	2256	8.294117647058824	272	147840
3324	2817	6.739234449760765	418	148258
3325	514	5.410526315789474	95	148353
3326	1086	8.418604651162791	129	148482
3327	1721	5.698675496688741	302	148784
3328	1609	7.589622641509434	212	148996
3329	2522	6.151219512195122	410	149406
3330	1134	6.230769230769231	182	149588
3331	1940	6.807017543859649	285	149873
3332	1434	7.751351351351351	185	150058
3333	2588	7.523255813953488	344	150402
3334	1172	8.13888888888889	144	150546
3335	812	8.12	100	150646
3336	872	6.184397163120567	141	150787
3337	249	4.368421052631579	57	150844
3338	1718	8.42156862745098	204	151048
3339	60	1.3636363636363635	44	151092
3340	2376	6.711864406779661	354	151446
3341	1149	6.880239520958084	167	151613
3342	1573	6.342741935483871	248	151861
3343	2081	8.493877551020407	245	152106
3344	452	8.071428571428571	56	152162
3345	3765	5.520527859237537	682	152844
3346	173	5.40625	32	152876
3347	1096	9.210084033613445	119	152995
3348	817	8.6	95	153090
3349	1594	7.022026431718062	227	153317
3350	-100	-50.0	2	153319
3351	897	7.732758620689655	116	153435
3352	-100	-50.0	2	153437
3353	2572	7.144444444444445	360	153797
3354	530	6.708860759493671	79	153876
3355	1685	7.109704641350211	237	154113
3356	1496	6.678571428571429	224	154337
3357	1975	7.9	250	154587
3358	2170	8.443579766536965	257	154844
3359	-100	-50.0	2	154846
3360	-100	-50.0	2	154848
3361	2802	8.439759036144578	332	155180
3362	1035	5.75	180	155360
3363	727	8.654761904761905	84	155444
3364	1072	7.496503496503497	143	155587
3365	797	6.930434782608696	115	155702
3366	1260	8.02547770700637	157	155859
3367	2704	8.218844984802432	329	156188
3368	3221	6.20616570327553	519	156707
3369	82	3.727272727272727	22	156729
3370	2088	8.77310924369748	238	156967
3371	405	3.9320388349514563	103	157070
3372	2870	6.1587982832618025	466	157536
3373	3345	6.743951612903226	496	158032
3374	2830	6.987654320987654	405	158437
3375	1829	6.2	295	158732
3376	1182	8.82089552238806	134	158866
3377	1518	7.514851485148514	202	159068
3378	1147	6.78698224852071	169	159237
3379	1873	7.46215139442231	251	159488
3380	1165	7.71523178807947	151	159639
3381	1369	9.187919463087248	149	159788
3382	1339	7.4804469273743015	179	159967
3383	2146	7.637010676156583	281	160248
3384	-103	-20.6	5	160253
3385	1251	7.536144578313253	166	160419
3386	2999	6.84703196347032	438	160857
3387	1762	6.75095785440613	261	161118
3388	1530	8.052631578947368	190	161308
3389	1481	6.196652719665272	239	161547
3390	-100	-50.0	2	161549
3391	-100	-50.0	2	161551
3392	2231	7.511784511784512	297	161848
3393	1677	6.844897959183673	245	162093
3394	1987	5.8613569321533925	339	162432
3395	2731	9.043046357615895	302	162734
3396	3167	6.709745762711864	472	163206
3397	1642	9.1731843575419	179	163385
3398	890	7.235772357723577	123	163508
3399	-7	-0.7	10	163518
3400	1368	9.12	150	163668
3401	2560	6.881720430107527	372	164040
3402	-100	-50.0	2	164042
3403	2135	7.311643835616438	292	164334
3404	1739	9.502732240437158	183	164517
3405	2055	7.583025830258302	271	164788
3406	181	7.541666666666667	24	164812
3407	2203	9.834821428571429	224	165036
3408	2539	6.460559796437659	393	165429
3409	2251	8.126353790613718	277	165706
3410	1564	10.025641025641026	156	165862
3411	3103	5.789179104477612	536	166398
3412	2282	6.576368876080692	347	166745
3413	1050	6.363636363636363	165	166910
3414	1979	5.703170028818444	347	167257
3415	2215	7.07667731629393	313	167570
3416	1032	5.639344262295082	183	167753
3417	2976	6.455531453362256	461	168214
3418	1737	9.389189189189189	185	168399
3419	1634	8.737967914438503	187	168586
3420	1506	7.037383177570093	214	168800
3421	2503	7.6310975609756095	328	169128
3422	899	7.885964912280702	114	169242
3423	1759	6.662878787878788	264	169506
3424	1322	6.744897959183674	196	169702
3425	974	6.957142857142857	140	169842
3426	991	8.05691056910569	123	169965
3427	1192	9.612903225806452	124	170089
3428	3446	6.94758064516129	496	170585
3429	1728	8.907216494845361	194	170779
3430	1287	9.9	130	170909
3431	1941	6.834507042253521	284	171193
3432	1412	6.821256038647343	207	171400
3433	1911	8.971830985915492	213	171613
3434	2977	8.292479108635098	359	171972
3435	918	9.663157894736843	95	172067
3436	1162	7.545454545454546	154	172221
3437	2816	8.855345911949685	318	172539
3438	4060	6.893039049235993	589	173128
3439	1805	8.279816513761467	218	173346
3440	1086	8.418604651162791	129	173475
3441	2332	7.851851851851852	297	173772
3442	1749	6.383211678832117	274	174046
3443	2603	7.911854103343465	329	174375
3444	723	8.215909090909092	88	174463
3445	3694	5.6656441717791415	652	175115
3446	-100	-50.0	2	175117
3447	2797	6.385844748858448	438	175555
3448	1272	8.772413793103448	145	175700
3449	1418	7.054726368159204	201	175901
3450	1827	9.321428571428571	196	176097
3451	2615	8.249211356466876	317	176414
3452	3114	5.9314285714285715	525	176939
3453	2596	5.940503432494279	437	177376
3454	2990	6.68903803131991	447	177823
3455	2144	7.575971731448763	283	178106
3456	2855	5.9355509355509355	481	178587
3457	3124	6.0660194174757285	515	179102
3458	2226	7.370860927152318	302	179404
3459	1459	9.11875	160	179564
3460	1991	8.508547008547009	234	179798
3461	1711	8.109004739336493	211	180009
3462	1606	7.469767441860465	215	180224
3463	2488	7.253644314868804	343	180567
3464	2693	6.106575963718821	441	181008
3465	-100	-50.0	2	181010
3466	1963	7.49236641221374	262	181272
3467	1434	7.751351351351351	185	181457
3468	1860	7.045454545454546	264	181721
3469	1339	7.4804469273743015	179	181900
3470	881	6.674242424242424	132	182032
3471	1131	6.113513513513514	185	182217
3472	2186	6.391812865497076	342	182559
3473	1454	8.812121212121212	165	182724
3474	1344	7.724137931034483	174	182898
3475	1879	7.669387755102041	245	183143
3476	1940	6.807017543859649	285	183428
3477	1234	6.743169398907104	183	183611
3478	1227	6.457894736842105	190	183801
3479	3001	6.88302752293578	436	184237
3480	3415	5.437898089171974	628	184865
3481	1423	7.260204081632653	196	185061
3482	1079	7.9338235294117645	136	185197
3483	3764	6.4673539518900345	582	185779
3484	3004	6.937644341801386	433	186212
3485	2107	6.584375	320	186532
3486	2909	6.812646370023419	427	186959
3487	1471	9.93918918918919	148	187107
3488	2922	7.057971014492754	414	187521
3489	2559	6.86058981233244	373	187894
3490	1578	6.493827160493828	243	188137
3491	1865	5.180555555555555	360	188497
3492	2683	5.9490022172949	451	188948
3493	1335	7.295081967213115	183	189131
3494	2515	7.958860759493671	316	189447
3495	1079	7.9338235294117645	136	189583
3496	1939	6.77972027972028	286	189869
3497	3188	7.068736141906873	451	190320
3498	2687	6.011185682326622	447	190767
3499	914	9.232323232323232	99	190866
3500	2788	6.237136465324385	447	191313
3501	1319	6.628140703517588	199	191512
3502	1063	6.993421052631579	152	191664
3503	2359	6.3584905660377355	371	192035
3504	809	7.854368932038835	103	192138
3505	4137	6.748776508972267	613	192751
3506	806	7.60377358490566	106	192857
3507	2626	6.452088452088452	407	193264
3508	2425	5.972906403940887	406	193670
3509	2302	7.039755351681957	327	193997
3510	1951	7.12043795620438	274	194271
3511	689	5.647540983606557	122	194393
3512	994	8.283333333333333	120	194513
3513	1965	7.5576923076923075	260	194773
3514	2900	6.651376146788991	436	195209
3515	1537	8.398907103825136	183	195392
3516	3973	5.877218934911243	676	196068
3517	2351	6.203166226912929	379	196447
3518	2526	8.281967213114754	305	196752
3519	1996	6.048484848484849	330	197082
3520	2327	7.7052980132450335	302	197384
3521	969	6.682758620689655	145	197529
3522	695	5.991379310344827	116	197645
3523	3389	7.497787610619469	452	198097
3524	1186	9.123076923076923	130	198227
3525	1327	6.947643979057592	191	198418
3526	1156	7.225	160	198578
3527	580	4.461538461538462	130	198708
3528	2554	6.756613756613756	378	199086
3529	1165	7.71523178807947	151	199237
3530	2378	6.755681818181818	352	199589
3531	1186	9.123076923076923	130	199719
3532	3988	7.121428571428571	560	200279
3533	3207	7.423611111111111	432	200711
3534	2514	7.930599369085174	317	201028
3535	1324	6.824742268041237	194	201222
3536	1657	10.103658536585366	164	201386
3537	452	8.071428571428571	56	201442
3538	2617	8.307936507936509	315	201757
3539	1753	6.492592592592593	270	202027
3540	1607	7.509345794392523	214	202241
3541	1329	7.031746031746032	189	202430
3542	1605	7.430555555555555	216	202646
3543	2457	6.56951871657754	374	203020
3544	-100	-50.0	2	203022
3545	1616	7.882926829268293	205	203227
3546	1121	5.748717948717949	195	203422
3547	1214	5.980295566502463	203	203625
3548	-100	-50.0	2	203627
3549	1761	6.721374045801527	262	203889
3550	2910	5.521821631878558	527	204416
3551	2323	7.591503267973856	306	204722
3552	1629	8.484375	192	204914
3553	2110	6.65615141955836	317	205231
3554	2904	6.722222222222222	432	205663
3555	1880	7.704918032786885	244	205907
3556	2808	6.576112412177986	427	206334
3557	-100	-50.0	2	206336
3558	2529	6.2754342431761785	403	206739
3559	2425	7.950819672131147	305	207044
3560	975	7.014388489208633	139	207183
3561	2294	6.847761194029851	335	207518
3562	1226	6.4188481675392675	191	207709
3563	734	9.532467532467532	77	207786
3564	1767	6.90234375	256	208042
3565	3852	6.473949579831933	595	208637
3566	1072	7.496503496503497	143	208780
3567	1250	7.485029940119761	167	208947
3568	-100	-50.0	2	208949
3569	1799	8.03125	224	209173
3570	1883	7.813278008298755	241	209414
3571	839	4.82183908045977	174	209588
3572	3707	8.482837528604119	437	210025
3573	1876	7.564516129032258	248	210273
3574	979	7.2518518518518515	135	210408
3575	1139	6.435028248587571	177	210585
3576	-100	-50.0	2	210587
3577	5072	6.428390367553866	789	211376
3578	2840	7.189873417721519	395	211771
3579	1468	5.825396825396825	252	212023
3580	2407	7.452012383900929	323	212346
3581	1248	7.384615384615385	169	212515
3582	1770	6.996047430830039	253	212768
3583	1042	6.023121387283237	173	212941
3584	1569	6.226190476190476	252	213193
3585	3783	6.719360568383659	563	213756
3586	1077	7.804347826086956	138	213894
3587	623	7.160919540229885	87	213981
3588	1607	7.509345794392523	214	214195
3589	2447	6.372395833333333	384	214579
3590	3587	6.439856373429085	557	215136
3591	1941	6.834507042253521	284	215420
3592	812	8.12	100	215520
3593	2157	7.988888888888889	270	215790
3594	-100	-50.0	2	215792
3595	2073	5.8559322033898304	354	216146
3596	1815	8.725961538461538	208	216354
3597	2725	6.662591687041565	409	216763
3598	3132	6.177514792899408	507	217270
3599	1993	8.59051724137931	232	217502
3600	1718	8.42156862745098	204	217706
3601	1956	7.271375464684015	269	217975
3602	1963	7.49236641221374	262	218237
3603	3267	6.906976744186046	473	218710
3604	1072	7.496503496503497	143	218853
3605	2592	5.877551020408164	441	219294
3606	1773	7.092	250	219544
3607	1008	9.50943396226415	106	219650
3608	3931	7.618217054263566	516	220166
3609	2260	8.432835820895523	268	220434
3610	804	7.444444444444445	108	220542
3611	1846	6.640287769784172	278	220820
3612	890	7.235772357723577	123	220943
3613	-100	-50.0	2	220945
3614	1997	6.069908814589666	329	221274
3615	-100	-50.0	2	221276
3616	898	7.808695652173913	115	221391
3617	3830	7.422480620155039	516	221907
3618	-100	-50.0	2	221909
3619	697	6.114035087719298	114	222023
3620	1264	8.261437908496733	153	222176
3621	1941	6.834507042253521	284	222460
3622	2159	5.850948509485095	369	222829
3623	2465	6.7349726775956285	366	223195
3624	1180	8.676470588235293	136	223331
3625	1521	7.64321608040201	199	223530
3626	2063	7.844106463878327	263	223793
3627	2402	7.323170731707317	328	224121
3628	892	7.371900826446281	121	224242
3629	1485	6.319148936170213	235	224477
3630	2031	6.884745762711864	295	224772
3631	2986	6.6208425720620845	451	225223
3632	2303	7.064417177914111	326	225549
3633	1080	8.0	135	225684
3634	2171	8.48046875	256	225940
3635	1661	6.363984674329502	261	226201
3636	1516	7.431372549019608	204	226405
3637	1603	7.353211009174312	218	226623
3638	1328	6.989473684210527	190	226813
3639	2275	6.426553672316384	354	227167
3640	1983	8.194214876033058	242	227409
3641	1009	9.60952380952381	105	227514
3642	1084	8.274809160305344	131	227645
3643	1169	7.9523809523809526	147	227792
3644	2463	9.224719101123595	267	228059
3645	1113	5.482758620689655	203	228262
3646	2682	7.641025641025641	351	228613
3647	978	7.1911764705882355	136	228749
3648	793	6.663865546218488	119	228868
3649	615	6.473684210526316	95	228963
3650	1158	7.329113924050633	158	229121
3651	3085	6.810154525386314	453	229574
3652	3368	5.867595818815331	574	230148
3653	1551	9.177514792899409	169	230317
3654	1810	8.497652582159624	213	230530
3655	3075	8.494475138121548	362	230892
3656	723	8.215909090909092	88	230980
3657	861	5.6644736842105265	152	231132
3658	771	5.468085106382978	141	231273
3659	2898	8.599406528189911	337	231610
3660	1988	8.388185654008439	237	231847
3661	1544	8.772727272727273	176	232023
3662	925	10.511363636363637	88	232111
3663	1157	7.276729559748428	159	232270
3664	2299	6.966666666666667	330	232600
3665	1528	7.958333333333333	192	232792
3666	1166	7.773333333333333	150	232942
3667	1831	6.249146757679181	293	233235
3668	1217	6.085	200	233435
3669	1158	7.329113924050633	158	233593
3670	3378	7.295896328293736	463	234056
3671	2679	7.567796610169491	354	234410
3672	1461	5.640926640926641	259	234669
3673	1257	7.85625	160	234829
3674	3084	6.79295154185022	454	235283
3675	-100	-50.0	2	235285
3676	3114	5.9314285714285715	525	235810
3677	1358	8.4875	160	235970
3678	2382	6.844827586206897	348	236318
3679	1739	6.123239436619718	284	236602
3680	1248	7.384615384615385	169	236771
3681	2998	6.829157175398633	439	237210
3682	917	9.552083333333334	96	237306
3683	2345	8.257042253521126	284	237590
3684	1740	6.148409893992933	283	237873
3685	2486	7.205797101449275	345	238218
3686	2017	6.527508090614886	309	238527
3687	1625	8.290816326530612	196	238723
3688	1800	8.071748878923767	223	238946
3689	1518	7.514851485148514	202	239148
3690	1711	8.109004739336493	211	239359
3691	685	5.436507936507937	126	239485
3692	1317	6.552238805970149	201	239686
3693	1657	10.103658536585366	164	239850
3694	1959	7.364661654135339	266	240116
3695	2792	6.302483069977427	443	240559
3696	1908	8.833333333333334	216	240775
3697	1338	7.433333333333334	180	240955
3698	1486	6.35042735042735	234	241189
3699	1093	8.959016393442623	122	241311
3700	1716	8.330097087378642	206	241517
3701	3116	5.957934990439771	523	242040
3702	2539	6.460559796437659	393	242433
3703	2568	7.054945054945055	364	242797
3704	3197	5.887661141804788	543	243340
3705	1924	6.392026578073089	301	243641
3706	2219	7.181229773462783	309	243950
3707	2287	6.687134502923977	342	244292
3708	909	8.740384615384615	104	244396
3709	1781	7.359504132231405	242	244638
3710	2424	7.921568627450981	306	244944
3711	1262	8.141935483870968	155	245099
3712	2321	7.535714285714286	308	245407
3713	1769	6.964566929133858	254	245661
3714	1798	7.9911111111111115	225	245886
3715	1069	7.321917808219178	146	246032
3716	2006	6.26875	320	246352
3717	2839	7.16919191919192	396	246748
3718	1311	6.333333333333333	207	246955
3719	2080	5.994236311239193	347	247302
3720	552	9.68421052631579	57	247359
3721	2020	6.601307189542483	306	247665
3722	1157	7.276729559748428	159	247824
3723	2354	8.56	275	248099
3724	1779	7.290983606557377	244	248343
3725	2220	7.207792207792208	308	248651
3726	653	11.456140350877194	57	248708
3727	1862	7.106870229007634	262	248970
3728	2537	6.422784810126582	395	249365
3729	2816	6.720763723150358	419	249784
3730	1080	8.0	135	249919
3731	2522	6.151219512195122	410	250329
3732	1382	5.831223628691983	237	250566
3733	1809	8.453271028037383	214	250780
3734	1411	6.783653846153846	208	250988
3735	1244	7.190751445086705	173	251161
3736	1698	5.224615384615385	325	251486
3737	1766	6.871595330739299	257	251743
3738	1146	6.741176470588235	170	251913
3739	2973	6.407327586206897	464	252377
3740	1929	6.516891891891892	296	252673
3741	2747	7.098191214470284	387	253060
3742	532	6.909090909090909	77	253137
3743	703	6.5092592592592595	108	253245
3744	2122	6.9573770491803275	305	253550
3745	3199	7.2704545454545455	440	253990
3746	706	6.723809523809524	105	254095
3747	3296	7.423423423423423	444	254539
3748	-100	-50.0	2	254541
3749	2911	6.8494117647058825	425	254966
3750	1489	6.445887445887446	231	255197
3751	1076	7.741007194244604	139	255336
3752	2618	8.337579617834395	314	255650
3753	1252	7.587878787878788	165	255815
3754	1848	6.695652173913044	276	256091
3755	3742	7.439363817097416	503	256594
3756	2049	7.397111913357401	277	256871
3757	2122	6.9573770491803275	305	257176
3758	2310	7.241379310344827	319	257495
3759	2380	9.558232931726907	249	257744
3760	2318	7.453376205787781	311	258055
3761	2237	7.687285223367698	291	258346
3762	2320	5.658536585365853	410	258756
3763	2379	6.777777777777778	351	259107
3764	2482	7.111747851002866	349	259456
3765	1476	6.049180327868853	244	259700
3766	1325	6.865284974093265	193	259893
3767	3005	6.956018518518518	432	260325
3768	1852	6.8088235294117645	272	260597
3769	252	4.666666666666667	54	260651
3770	2054	7.551470588235294	272	260923
3771	2882	6.348017621145375	454	261377
3772	1689	7.24892703862661	233	261610
3773	966	6.527027027027027	148	261758
3774	794	6.728813559322034	118	261876
3775	2746	7.077319587628866	388	262264
3776	2895	6.5646258503401365	441	262705
3777	1549	9.058479532163743	171	262876
3778	2194	9.416309012875537	233	263109
3779	2866	7.766937669376694	369	263478
3780	1706	7.898148148148148	216	263694
3781	1156	7.225	160	263854
3782	790	6.475409836065574	122	263976
3783	2093	6.266467065868263	334	264310
3784	1138	6.393258426966292	178	264488
3785	2260	8.432835820895523	268	264756
3786	1177	8.467625899280575	139	264895
3787	83	3.9523809523809526	21	264916
3788	2658	7.088	375	265291
3789	3104	5.801869158878505	535	265826
3790	2402	5.599067599067599	429	266255
3791	2114	6.753993610223642	313	266568
3792	2771	7.633608815426998	363	266931
3793	3496	6.391224862888483	547	267478
3794	1595	7.057522123893805	226	267704
3795	2127	7.09	300	268004
3796	2268	6.282548476454294	361	268365
3797	2828	9.241830065359476	306	268671
3798	1611	7.671428571428572	210	268881
3799	3251	8.378865979381443	388	269269
3800	792	6.6	120	269389
3801	711	7.11	100	269489
3802	2220	7.207792207792208	308	269797
3803	2742	9.422680412371134	291	270088
3804	3148	6.411405295315682	491	270579
3805	1426	7.38860103626943	193	270772
3806	2999	6.84703196347032	438	271210
3807	2336	7.972696245733788	293	271503
3808	2722	6.606796116504855	412	271915
3809	1728	8.907216494845361	194	272109
3810	2004	6.22360248447205	322	272431
3811	549	9.15	60	272491
3812	1440	8.044692737430168	179	272670
3813	2115	6.778846153846154	312	272982
3814	1702	7.736363636363636	220	273202
3815	2329	7.763333333333334	300	273502
3816	1850	6.751824817518248	274	273776
3817	258	5.375	48	273824
3818	1255	7.746913580246914	162	273986
3819	1866	7.232558139534884	258	274244
3820	4078	6.068452380952381	672	274916
3821	2507	7.737654320987654	324	275240
3822	2402	7.323170731707317	328	275568
3823	1721	5.698675496688741	302	275870
3824	1985	8.270833333333334	240	276110
3825	813	8.212121212121213	99	276209
3826	1939	6.77972027972028	286	276495
3827	2358	8.70110701107011	271	276766
3828	2897	6.599088838268793	439	277205
3829	-100	-50.0	2	277207
3830	1253	7.640243902439025	164	277371
3831	2965	7.991913746630728	371	277742
3832	3845	6.387043189368771	602	278344
3833	1493	6.577092511013216	227	278571
3834	618	6.717391304347826	92	278663
3835	2501	5.802784222737819	431	279094
3836	2468	6.798898071625344	363	279457
3837	2774	10.71042471042471	259	279716
3838	2059	7.711610486891386	267	279983
3839	3073	6.608602150537634	465	280448
3840	1763	6.780769230769231	260	280708
3841	1765	6.841085271317829	258	280966
3842	2680	5.903083700440528	454	281420
3843	2386	9.818930041152264	243	281663
3844	2589	5.831081081081081	444	282107
3845	1536	8.347826086956522	184	282291
3846	1715	8.285024154589372	207	282498
3847	-100	-50.0	2	282500
3848	3260	6.791666666666667	480	282980
3849	1819	8.916666666666666	204	283184
3850	2643	5.382892057026477	491	283675
3851	800	7.142857142857143	112	283787
3852	1875	7.530120481927711	249	284036
3853	1349	7.982248520710059	169	284205
3854	-100	-50.0	2	284207
3855	2474	6.9299719887955185	357	284564
3856	1334	7.25	184	284748
3857	2511	5.96437054631829	421	285169
3858	2067	7.980694980694981	259	285428
3859	1932	10.0625	192	285620
3860	2562	9.524163568773234	269	285889
3861	886	6.9763779527559056	127	286016
3862	-100	-50.0	2	286018
3863	965	6.476510067114094	149	286167
3864	3237	6.435387673956263	503	286670
3865	-100	-50.0	2	286672
3866	1896	8.31578947368421	228	286900
3867	261	5.8	45	286945
3868	3682	6.539964476021314	563	287508
3869	1316	6.514851485148514	202	287710
3870	1696	7.504424778761062	226	287936
3871	1024	5.361256544502618	191	288127
3872	2066	7.946153846153846	260	288387
3873	1423	7.260204081632653	196	288583
3874	2271	6.343575418994414	358	288941
3875	-100	-50.0	2	288943
3876	1440	8.044692737430168	179	289122
3877	531	6.8076923076923075	78	289200
3878	2065	7.911877394636015	261	289461
3879	1461	5.640926640926641	259	289720
3880	2441	6.258974358974359	390	290110
3881	1246	7.286549707602339	171	290281
3882	3049	6.23517382413088	489	290770
3883	2839	5.712273641851106	497	291267
3884	1738	9.445652173913043	184	291451
3885	-100	-50.0	2	291453
3886	3097	7.022675736961451	441	291894
3887	1523	7.730964467005077	197	292091
3888	4084	5.32464146023468	767	292858
3889	1200	5.529953917050691	217	293075
3890	910	8.83495145631068	103	293178
3891	2182	8.906122448979591	245	293423
3892	1255	7.746913580246914	162	293585
3893	2321	7.535714285714286	308	293893
3894	1314	6.4411764705882355	204	294097
3895	2294	6.847761194029851	335	294432
3896	1522	7.686868686868687	198	294630
3897	1437	7.895604395604396	182	294812
3898	2568	7.054945054945055	364	295176
3899	796	6.862068965517241	116	295292
3900	3640	7.222222222222222	504	295796
3901	1195	5.382882882882883	222	296018
3902	2166	8.298850574712644	261	296279
3903	2970	8.114754098360656	366	296645
3904	2580	7.329545454545454	352	296997
3905	2292	6.801186943620178	337	297334
3906	1953	7.180147058823529	272	297606
