Episode	Accumulated Reward	Average Reward	Length	Steps	Episode	Accumulated Reward	Average Reward	Length	Steps
407	-133	-3.8	35	10463	407	-133	-3.8	35	10463
408	-100	-50.0	2	10465	408	-100	-50.0	2	10465
409	-102	-25.5	4	10469	409	-102	-25.5	4	10469
410	-100	-50.0	2	10471	410	-100	-50.0	2	10471
411	-180	-2.1951219512195124	82	10553	411	-180	-2.1951219512195124	82	10553
412	-100	-50.0	2	10555	412	-100	-50.0	2	10555
413	-176	-2.2564102564102564	78	10633	413	-176	-2.2564102564102564	78	10633
414	-176	-2.2564102564102564	78	10711	414	-176	-2.2564102564102564	78	10711
415	-124	-4.769230769230769	26	10737	415	-124	-4.769230769230769	26	10737
416	-115	-6.764705882352941	17	10754	416	-115	-6.764705882352941	17	10754
417	-169	-2.380281690140845	71	10825	417	-169	-2.380281690140845	71	10825
418	-188	-2.088888888888889	90	10915	418	-188	-2.088888888888889	90	10915
419	-162	-2.53125	64	10979	419	-162	-2.53125	64	10979
420	-248	-1.6533333333333333	150	11129	420	-248	-1.6533333333333333	150	11129
421	-100	-50.0	2	11131	421	-100	-50.0	2	11131
422	-100	-50.0	2	11133	422	-100	-50.0	2	11133
423	-163	-2.5076923076923077	65	11198	423	-163	-2.5076923076923077	65	11198
424	-107	-11.88888888888889	9	11207	424	-107	-11.88888888888889	9	11207
425	-120	-5.454545454545454	22	11229	425	-120	-5.454545454545454	22	11229
426	-79	-0.9634146341463414	82	11311	426	-79	-0.9634146341463414	82	11311
427	-141	-3.2790697674418605	43	11354	427	-141	-3.2790697674418605	43	11354
428	-124	-4.769230769230769	26	11380	428	-124	-4.769230769230769	26	11380
429	-105	-15.0	7	11387	429	-105	-15.0	7	11387
430	-100	-50.0	2	11389	430	-100	-50.0	2	11389
431	-151	-2.849056603773585	53	11442	431	-151	-2.849056603773585	53	11442
432	-104	-17.333333333333332	6	11448	432	-104	-17.333333333333332	6	11448
433	-101	-33.666666666666664	3	11451	433	-101	-33.666666666666664	3	11451
434	-127	-4.379310344827586	29	11480	434	-127	-4.379310344827586	29	11480
435	-146	-3.0416666666666665	48	11528	435	-146	-3.0416666666666665	48	11528
436	-153	-2.7818181818181817	55	11583	436	-153	-2.7818181818181817	55	11583
437	-100	-50.0	2	11585	437	-100	-50.0	2	11585
438	-127	-4.379310344827586	29	11614	438	-127	-4.379310344827586	29	11614
439	-115	-6.764705882352941	17	11631	439	-115	-6.764705882352941	17	11631
440	-103	-20.6	5	11636	440	-103	-20.6	5	11636
441	-100	-50.0	2	11638	441	-100	-50.0	2	11638
442	-110	-9.166666666666666	12	11650	442	-110	-9.166666666666666	12	11650
443	-101	-33.666666666666664	3	11653	443	-101	-33.666666666666664	3	11653
444	-168	-2.4	70	11723	444	-168	-2.4	70	11723
445	-100	-50.0	2	11725	445	-100	-50.0	2	11725
446	-180	-2.1951219512195124	82	11807	446	-180	-2.1951219512195124	82	11807
447	-199	-1.9702970297029703	101	11908	447	-199	-1.9702970297029703	101	11908
448	-100	-50.0	2	11910	448	-100	-50.0	2	11910
449	-115	-6.764705882352941	17	11927	449	-115	-6.764705882352941	17	11927
450	-32	-0.9142857142857143	35	11962	450	-32	-0.9142857142857143	35	11962
451	-100	-50.0	2	11964	451	-100	-50.0	2	11964
452	-174	-2.289473684210526	76	12040	452	-174	-2.289473684210526	76	12040
453	-223	-0.9867256637168141	226	12266	453	-223	-0.9867256637168141	226	12266
454	-100	-50.0	2	12268	454	-100	-50.0	2	12268
455	-100	-50.0	2	12270	455	-100	-50.0	2	12270
456	-100	-50.0	2	12272	456	-100	-50.0	2	12272
457	-45	-0.9375	48	12320	457	-45	-0.9375	48	12320
458	-130	-4.0625	32	12352	458	-130	-4.0625	32	12352
459	-101	-33.666666666666664	3	12355	459	-101	-33.666666666666664	3	12355
460	-217	-1.8235294117647058	119	12474	460	-217	-1.8235294117647058	119	12474
461	-127	-4.379310344827586	29	12503	461	-127	-4.379310344827586	29	12503
462	-122	-5.083333333333333	24	12527	462	-122	-5.083333333333333	24	12527
463	-166	-2.4411764705882355	68	12595	463	-166	-2.4411764705882355	68	12595
464	-100	-50.0	2	12597	464	-100	-50.0	2	12597
465	-186	-2.1136363636363638	88	12685	465	-186	-2.1136363636363638	88	12685
466	-100	-50.0	2	12687	466	-100	-50.0	2	12687
467	-178	-2.225	80	12767	467	-178	-2.225	80	12767
468	-214	-1.8448275862068966	116	12883	468	-214	-1.8448275862068966	116	12883
469	-109	-9.909090909090908	11	12894	469	-109	-9.909090909090908	11	12894
470	-252	-0.9882352941176471	255	13149	470	-252	-0.9882352941176471	255	13149
471	-108	-10.8	10	13159	471	-108	-10.8	10	13159
472	71	0.5298507462686567	134	13293	472	71	0.5298507462686567	134	13293
473	-90	-0.967741935483871	93	13386	473	-90	-0.967741935483871	93	13386
474	-16	-0.8421052631578947	19	13405	474	-16	-0.8421052631578947	19	13405
475	-124	-4.769230769230769	26	13431	475	-124	-4.769230769230769	26	13431
476	-101	-33.666666666666664	3	13434	476	-101	-33.666666666666664	3	13434
477	-104	-17.333333333333332	6	13440	477	-104	-17.333333333333332	6	13440
478	-100	-50.0	2	13442	478	-100	-50.0	2	13442
479	-159	-2.6065573770491803	61	13503	479	-159	-2.6065573770491803	61	13503
480	-100	-50.0	2	13505	480	-100	-50.0	2	13505
481	-126	-4.5	28	13533	481	-126	-4.5	28	13533
482	-100	-50.0	2	13535	482	-100	-50.0	2	13535
483	-100	-50.0	2	13537	483	-100	-50.0	2	13537
484	-131	-3.9696969696969697	33	13570	484	-131	-3.9696969696969697	33	13570
485	-100	-50.0	2	13572	485	-100	-50.0	2	13572
486	-100	-50.0	2	13574	486	-100	-50.0	2	13574
487	-115	-6.764705882352941	17	13591	487	-115	-6.764705882352941	17	13591
488	-34	-0.918918918918919	37	13628	488	-34	-0.918918918918919	37	13628
489	-100	-50.0	2	13630	489	-100	-50.0	2	13630
490	-74	-0.4157303370786517	178	13808	490	-74	-0.4157303370786517	178	13808
491	-108	-10.8	10	13818	491	-108	-10.8	10	13818
492	-106	-13.25	8	13826	492	-106	-13.25	8	13826
493	-100	-50.0	2	13828	493	-100	-50.0	2	13828
494	-162	-0.9818181818181818	165	13993	494	-162	-0.9818181818181818	165	13993
495	-104	-17.333333333333332	6	13999	495	-104	-17.333333333333332	6	13999
496	-100	-50.0	2	14001	496	-100	-50.0	2	14001
497	-87	-0.9666666666666667	90	14091	497	-87	-0.9666666666666667	90	14091
498	-108	-10.8	10	14101	498	-108	-10.8	10	14101
499	-102	-25.5	4	14105	499	-102	-25.5	4	14105
500	-252	-1.6363636363636365	154	14259	500	-252	-1.6363636363636365	154	14259
501	-85	-0.4497354497354497	189	14448	501	-85	-0.4497354497354497	189	14448
502	-102	-25.5	4	14452	502	-102	-25.5	4	14452
503	-100	-50.0	2	14454	503	-100	-50.0	2	14454
504	-108	-10.8	10	14464	504	-108	-10.8	10	14464
505	-135	-3.6486486486486487	37	14501	505	-135	-3.6486486486486487	37	14501
506	-103	-20.6	5	14506	506	-103	-20.6	5	14506
507	-109	-9.909090909090908	11	14517	507	-109	-9.909090909090908	11	14517
508	-65	-0.9558823529411765	68	14585	508	-65	-0.9558823529411765	68	14585
509	-119	-5.666666666666667	21	14606	509	-119	-5.666666666666667	21	14606
510	-147	-3.0	49	14655	510	-147	-3.0	49	14655
511	-100	-50.0	2	14657	511	-100	-50.0	2	14657
512	-127	-4.379310344827586	29	14686	512	-127	-4.379310344827586	29	14686
513	-100	-50.0	2	14688	513	-100	-50.0	2	14688
514	-7	-0.7	10	14698	514	-7	-0.7	10	14698
515	-100	-50.0	2	14700	515	-100	-50.0	2	14700
516	-100	-50.0	2	14702	516	-100	-50.0	2	14702
517	-107	-11.88888888888889	9	14711	517	-107	-11.88888888888889	9	14711
518	-24	-0.8888888888888888	27	14738	518	-24	-0.8888888888888888	27	14738
519	-78	-0.9629629629629629	81	14819	519	-78	-0.9629629629629629	81	14819
520	-148	-2.96	50	14869	520	-148	-2.96	50	14869
521	-142	-3.227272727272727	44	14913	521	-142	-3.227272727272727	44	14913
522	-421	-0.9929245283018868	424	15337	522	-421	-0.9929245283018868	424	15337
523	-8	-0.7272727272727273	11	15348	523	-8	-0.7272727272727273	11	15348
524	18	0.20930232558139536	86	15434	524	18	0.20930232558139536	86	15434
525	-106	-13.25	8	15442	525	-106	-13.25	8	15442
526	-100	-50.0	2	15444	526	-100	-50.0	2	15444
527	-106	-13.25	8	15452	527	-106	-13.25	8	15452
528	-134	-3.7222222222222223	36	15488	528	-134	-3.7222222222222223	36	15488
529	-100	-50.0	2	15490	529	-100	-50.0	2	15490
530	-27	-0.9	30	15520	530	-27	-0.9	30	15520
531	-109	-9.909090909090908	11	15531	531	-109	-9.909090909090908	11	15531
532	-100	-50.0	2	15533	532	-100	-50.0	2	15533
533	-100	-50.0	2	15535	533	-100	-50.0	2	15535
534	-167	-2.420289855072464	69	15604	534	-167	-2.420289855072464	69	15604
535	-119	-5.666666666666667	21	15625	535	-119	-5.666666666666667	21	15625
536	44	0.7333333333333333	60	15685	536	44	0.7333333333333333	60	15685
537	-100	-50.0	2	15687	537	-100	-50.0	2	15687
538	-164	-2.484848484848485	66	15753	538	-164	-2.484848484848485	66	15753
539	-114	-7.125	16	15769	539	-114	-7.125	16	15769
540	-111	-8.538461538461538	13	15782	540	-111	-8.538461538461538	13	15782
541	-187	-2.101123595505618	89	15871	541	-187	-2.101123595505618	89	15871
542	-50	-0.9433962264150944	53	15924	542	-50	-0.9433962264150944	53	15924
543	-100	-50.0	2	15926	543	-100	-50.0	2	15926
544	-102	-25.5	4	15930	544	-102	-25.5	4	15930
545	-63	-0.3772455089820359	167	16097	545	-63	-0.3772455089820359	167	16097
546	-100	-50.0	2	16099	546	-100	-50.0	2	16099
547	-116	-6.444444444444445	18	16117	547	-116	-6.444444444444445	18	16117
548	-105	-15.0	7	16124	548	-105	-15.0	7	16124
549	-107	-11.88888888888889	9	16133	549	-107	-11.88888888888889	9	16133
550	-149	-2.9215686274509802	51	16184	550	-149	-2.9215686274509802	51	16184
551	-102	-25.5	4	16188	551	-102	-25.5	4	16188
552	-100	-50.0	2	16190	552	-100	-50.0	2	16190
553	-30	-0.9090909090909091	33	16223	553	-30	-0.9090909090909091	33	16223
554	-104	-17.333333333333332	6	16229	554	-104	-17.333333333333332	6	16229
555	-100	-50.0	2	16231	555	-100	-50.0	2	16231
556	-18	-0.14754098360655737	122	16353	556	-18	-0.14754098360655737	122	16353
557	-129	-4.161290322580645	31	16384	557	-129	-4.161290322580645	31	16384
558	-100	-50.0	2	16386	558	-100	-50.0	2	16386
559	-156	-2.689655172413793	58	16444	559	-156	-2.689655172413793	58	16444
560	-100	-50.0	2	16446	560	-100	-50.0	2	16446
561	-224	-1.7777777777777777	126	16572	561	-224	-1.7777777777777777	126	16572
562	-109	-9.909090909090908	11	16583	562	-109	-9.909090909090908	11	16583
563	-100	-50.0	2	16585	563	-100	-50.0	2	16585
564	-101	-33.666666666666664	3	16588	564	-101	-33.666666666666664	3	16588
565	-100	-50.0	2	16590	565	-100	-50.0	2	16590
566	-118	-5.9	20	16610	566	-118	-5.9	20	16610
567	-42	-0.9333333333333333	45	16655	567	-42	-0.9333333333333333	45	16655
568	-105	-15.0	7	16662	568	-105	-15.0	7	16662
569	-111	-8.538461538461538	13	16675	569	-111	-8.538461538461538	13	16675
570	-100	-50.0	2	16677	570	-100	-50.0	2	16677
571	-119	-5.666666666666667	21	16698	571	-119	-5.666666666666667	21	16698
572	-100	-50.0	2	16700	572	-100	-50.0	2	16700
573	-168	-2.4	70	16770	573	-168	-2.4	70	16770
574	-187	-2.101123595505618	89	16859	574	-187	-2.101123595505618	89	16859
575	-123	-4.92	25	16884	575	-123	-4.92	25	16884
576	-107	-11.88888888888889	9	16893	576	-107	-11.88888888888889	9	16893
577	-100	-50.0	2	16895	577	-100	-50.0	2	16895
578	-100	-50.0	2	16897	578	-100	-50.0	2	16897
579	-107	-11.88888888888889	9	16906	579	-107	-11.88888888888889	9	16906
580	-51	-0.32903225806451614	155	17061	580	-51	-0.32903225806451614	155	17061
581	-109	-9.909090909090908	11	17072	581	-109	-9.909090909090908	11	17072
582	-111	-8.538461538461538	13	17085	582	-111	-8.538461538461538	13	17085
583	-123	-4.92	25	17110	583	-123	-4.92	25	17110
584	29	0.16477272727272727	176	17286	584	29	0.16477272727272727	176	17286
585	-86	-0.9662921348314607	89	17375	585	-86	-0.9662921348314607	89	17375
586	-143	-3.1777777777777776	45	17420	586	-143	-3.1777777777777776	45	17420
587	-102	-25.5	4	17424	587	-102	-25.5	4	17424
588	-102	-25.5	4	17428	588	-102	-25.5	4	17428
589	-103	-20.6	5	17433	589	-103	-20.6	5	17433
590	-116	-6.444444444444445	18	17451	590	-116	-6.444444444444445	18	17451
591	-108	-10.8	10	17461	591	-108	-10.8	10	17461
592	-146	-3.0416666666666665	48	17509	592	-146	-3.0416666666666665	48	17509
593	-118	-5.9	20	17529	593	-118	-5.9	20	17529
594	-101	-33.666666666666664	3	17532	594	-101	-33.666666666666664	3	17532
595	-100	-50.0	2	17534	595	-100	-50.0	2	17534
596	-100	-50.0	2	17536	596	-100	-50.0	2	17536
597	-105	-15.0	7	17543	597	-105	-15.0	7	17543
598	-100	-50.0	2	17545	598	-100	-50.0	2	17545
599	-150	-2.8846153846153846	52	17597	599	-150	-2.8846153846153846	52	17597
600	-187	-2.101123595505618	89	17686	600	-187	-2.101123595505618	89	17686
601	-196	-0.9849246231155779	199	17885	601	-196	-0.9849246231155779	199	17885
602	-19	-0.15447154471544716	123	18008	602	-19	-0.15447154471544716	123	18008
603	-102	-25.5	4	18012	603	-102	-25.5	4	18012
604	-142	-3.227272727272727	44	18056	604	-142	-3.227272727272727	44	18056
605	-102	-25.5	4	18060	605	-102	-25.5	4	18060
606	-100	-50.0	2	18062	606	-100	-50.0	2	18062
607	-109	-9.909090909090908	11	18073	607	-109	-9.909090909090908	11	18073
608	-100	-50.0	2	18075	608	-100	-50.0	2	18075
609	-70	-0.958904109589041	73	18148	609	-70	-0.958904109589041	73	18148
610	-115	-6.764705882352941	17	18165	610	-115	-6.764705882352941	17	18165
611	-63	-0.9545454545454546	66	18231	611	-63	-0.9545454545454546	66	18231
612	-110	-9.166666666666666	12	18243	612	-110	-9.166666666666666	12	18243
613	-100	-50.0	2	18245	613	-100	-50.0	2	18245
614	-153	-0.9807692307692307	156	18401	614	-153	-0.9807692307692307	156	18401
615	-121	-5.260869565217392	23	18424	615	-121	-5.260869565217392	23	18424
616	-65	-0.9558823529411765	68	18492	616	-65	-0.9558823529411765	68	18492
617	-100	-50.0	2	18494	617	-100	-50.0	2	18494
618	-100	-50.0	2	18496	618	-100	-50.0	2	18496
619	-135	-3.6486486486486487	37	18533	619	-135	-3.6486486486486487	37	18533
620	-100	-50.0	2	18535	620	-100	-50.0	2	18535
621	-116	-6.444444444444445	18	18553	621	-116	-6.444444444444445	18	18553
622	-100	-50.0	2	18555	622	-100	-50.0	2	18555
623	-118	-5.9	20	18575	623	-118	-5.9	20	18575
624	-114	-7.125	16	18591	624	-114	-7.125	16	18591
625	-112	-8.0	14	18605	625	-112	-8.0	14	18605
626	-92	-0.968421052631579	95	18700	626	-92	-0.968421052631579	95	18700
627	-113	-7.533333333333333	15	18715	627	-113	-7.533333333333333	15	18715
628	-100	-50.0	2	18717	628	-100	-50.0	2	18717
629	-253	-1.632258064516129	155	18872	629	-253	-1.632258064516129	155	18872
630	-100	-50.0	2	18874	630	-100	-50.0	2	18874
631	-130	-4.0625	32	18906	631	-130	-4.0625	32	18906
632	-100	-50.0	2	18908	632	-100	-50.0	2	18908
633	-100	-50.0	2	18910	633	-100	-50.0	2	18910
634	-100	-50.0	2	18912	634	-100	-50.0	2	18912
635	-100	-50.0	2	18914	635	-100	-50.0	2	18914
636	-37	-0.925	40	18954	636	-37	-0.925	40	18954
637	-115	-6.764705882352941	17	18971	637	-115	-6.764705882352941	17	18971
638	-101	-33.666666666666664	3	18974	638	-101	-33.666666666666664	3	18974
639	-106	-13.25	8	18982	639	-106	-13.25	8	18982
640	-108	-10.8	10	18992	640	-108	-10.8	10	18992
641	-209	-1.882882882882883	111	19103	641	-209	-1.882882882882883	111	19103
642	-257	-0.9884615384615385	260	19363	642	-257	-0.9884615384615385	260	19363
643	-129	-4.161290322580645	31	19394	643	-129	-4.161290322580645	31	19394
644	-152	-2.814814814814815	54	19448	644	-152	-2.814814814814815	54	19448
645	-146	-3.0416666666666665	48	19496	645	-146	-3.0416666666666665	48	19496
646	-163	-2.5076923076923077	65	19561	646	-163	-2.5076923076923077	65	19561
647	-100	-50.0	2	19563	647	-100	-50.0	2	19563
648	1	0.009708737864077669	103	19666	648	1	0.009708737864077669	103	19666
649	-196	-0.9849246231155779	199	19865	649	-196	-0.9849246231155779	199	19865
650	-101	-33.666666666666664	3	19868	650	-101	-33.666666666666664	3	19868
651	-138	-3.45	40	19908	651	-138	-3.45	40	19908
652	-29	-0.90625	32	19940	652	-29	-0.90625	32	19940
653	-119	-5.666666666666667	21	19961	653	-119	-5.666666666666667	21	19961
654	-100	-50.0	2	19963	654	-100	-50.0	2	19963
655	-100	-50.0	2	19965	655	-100	-50.0	2	19965
656	-117	-6.157894736842105	19	19984	656	-117	-6.157894736842105	19	19984
657	-144	-3.130434782608696	46	20030	657	-144	-3.130434782608696	46	20030
658	-106	-13.25	8	20038	658	-106	-13.25	8	20038
659	-100	-50.0	2	20040	659	-100	-50.0	2	20040
660	-105	-15.0	7	20047	660	-105	-15.0	7	20047
661	-118	-0.9752066115702479	121	20168	661	-118	-0.9752066115702479	121	20168
662	-107	-11.88888888888889	9	20177	662	-107	-11.88888888888889	9	20177
663	-188	-0.9842931937172775	191	20368	663	-188	-0.9842931937172775	191	20368
664	-103	-0.9716981132075472	106	20474	664	-103	-0.9716981132075472	106	20474
665	-146	-3.0416666666666665	48	20522	665	-146	-3.0416666666666665	48	20522
666	-112	-8.0	14	20536	666	-112	-8.0	14	20536
667	-130	-4.0625	32	20568	667	-130	-4.0625	32	20568
668	-127	-4.379310344827586	29	20597	668	-127	-4.379310344827586	29	20597
669	-109	-9.909090909090908	11	20608	669	-109	-9.909090909090908	11	20608
670	3	0.0297029702970297	101	20709	670	3	0.0297029702970297	101	20709
671	-111	-8.538461538461538	13	20722	671	-111	-8.538461538461538	13	20722
672	-100	-50.0	2	20724	672	-100	-50.0	2	20724
673	-105	-15.0	7	20731	673	-105	-15.0	7	20731
674	-125	-4.62962962962963	27	20758	674	-125	-4.62962962962963	27	20758
675	-142	-3.227272727272727	44	20802	675	-142	-3.227272727272727	44	20802
676	-100	-50.0	2	20804	676	-100	-50.0	2	20804
677	-24	-0.1875	128	20932	677	-24	-0.1875	128	20932
678	-100	-50.0	2	20934	678	-100	-50.0	2	20934
679	-149	-2.9215686274509802	51	20985	679	-149	-2.9215686274509802	51	20985
680	-130	-4.0625	32	21017	680	-130	-4.0625	32	21017
681	-119	-0.9754098360655737	122	21139	681	-119	-0.9754098360655737	122	21139
682	-125	-4.62962962962963	27	21166	682	-125	-4.62962962962963	27	21166
683	-100	-50.0	2	21168	683	-100	-50.0	2	21168
684	-110	-9.166666666666666	12	21180	684	-110	-9.166666666666666	12	21180
685	-107	-0.9727272727272728	110	21290	685	-107	-0.9727272727272728	110	21290
686	-32	-0.9142857142857143	35	21325	686	-32	-0.9142857142857143	35	21325
687	-68	-0.9577464788732394	71	21396	687	-68	-0.9577464788732394	71	21396
688	-100	-50.0	2	21398	688	-100	-50.0	2	21398
689	-100	-50.0	2	21400	689	-100	-50.0	2	21400
690	-190	-2.0652173913043477	92	21492	690	-190	-2.0652173913043477	92	21492
691	-107	-11.88888888888889	9	21501	691	-107	-11.88888888888889	9	21501
692	-100	-50.0	2	21503	692	-100	-50.0	2	21503
693	-116	-6.444444444444445	18	21521	693	-116	-6.444444444444445	18	21521
694	-100	-50.0	2	21523	694	-100	-50.0	2	21523
695	-32	-0.9142857142857143	35	21558	695	-32	-0.9142857142857143	35	21558
696	-148	-2.96	50	21608	696	-148	-2.96	50	21608
697	-100	-50.0	2	21610	697	-100	-50.0	2	21610
698	-122	-5.083333333333333	24	21634	698	-122	-5.083333333333333	24	21634
699	-57	-0.95	60	21694	699	-57	-0.95	60	21694
700	-146	-3.0416666666666665	48	21742	700	-146	-3.0416666666666665	48	21742
701	-101	-33.666666666666664	3	21745	701	-101	-33.666666666666664	3	21745
702	76	0.5891472868217055	129	21874	702	76	0.5891472868217055	129	21874
703	-100	-50.0	2	21876	703	-100	-50.0	2	21876
704	-249	-1.6490066225165563	151	22027	704	-249	-1.6490066225165563	151	22027
705	-61	-0.953125	64	22091	705	-61	-0.953125	64	22091
706	-143	-3.1777777777777776	45	22136	706	-143	-3.1777777777777776	45	22136
707	-219	-1.8099173553719008	121	22257	707	-219	-1.8099173553719008	121	22257
708	-105	-0.9722222222222222	108	22365	708	-105	-0.9722222222222222	108	22365
709	-100	-50.0	2	22367	709	-100	-50.0	2	22367
710	-100	-50.0	2	22369	710	-100	-50.0	2	22369
711	-26	-0.896551724137931	29	22398	711	-26	-0.896551724137931	29	22398
712	-138	-3.45	40	22438	712	-138	-3.45	40	22438
713	-131	-0.9776119402985075	134	22572	713	-131	-0.9776119402985075	134	22572
714	-131	-3.9696969696969697	33	22605	714	-131	-3.9696969696969697	33	22605
715	-72	-0.96	75	22680	715	-72	-0.96	75	22680
716	-199	-1.9702970297029703	101	22781	716	-199	-1.9702970297029703	101	22781
717	-115	-6.764705882352941	17	22798	717	-115	-6.764705882352941	17	22798
718	-100	-50.0	2	22800	718	-100	-50.0	2	22800
719	-196	-2.0	98	22898	719	-196	-2.0	98	22898
720	-41	-0.9318181818181818	44	22942	720	-41	-0.9318181818181818	44	22942
721	-123	-4.92	25	22967	721	-123	-4.92	25	22967
722	57	1.2127659574468086	47	23014	722	57	1.2127659574468086	47	23014
723	-136	-3.5789473684210527	38	23052	723	-136	-3.5789473684210527	38	23052
724	-100	-50.0	2	23054	724	-100	-50.0	2	23054
725	-100	-50.0	2	23056	725	-100	-50.0	2	23056
726	-406	-1.3181818181818181	308	23364	726	-406	-1.3181818181818181	308	23364
727	-198	-1.98	100	23464	727	-198	-1.98	100	23464
728	-103	-20.6	5	23469	728	-103	-20.6	5	23469
729	-110	-9.166666666666666	12	23481	729	-110	-9.166666666666666	12	23481
730	31	0.4246575342465753	73	23554	730	31	0.4246575342465753	73	23554
731	-110	-9.166666666666666	12	23566	731	-110	-9.166666666666666	12	23566
732	-172	-2.324324324324324	74	23640	732	-172	-2.324324324324324	74	23640
733	-127	-4.379310344827586	29	23669	733	-127	-4.379310344827586	29	23669
734	-68	-0.9577464788732394	71	23740	734	-68	-0.9577464788732394	71	23740
735	-100	-50.0	2	23742	735	-100	-50.0	2	23742
736	-100	-50.0	2	23744	736	-100	-50.0	2	23744
737	-128	-4.266666666666667	30	23774	737	-128	-4.266666666666667	30	23774
738	-101	-33.666666666666664	3	23777	738	-101	-33.666666666666664	3	23777
739	-105	-15.0	7	23784	739	-105	-15.0	7	23784
740	-110	-9.166666666666666	12	23796	740	-110	-9.166666666666666	12	23796
741	-47	-0.94	50	23846	741	-47	-0.94	50	23846
742	-68	-0.3953488372093023	172	24018	742	-68	-0.3953488372093023	172	24018
743	-133	-3.8	35	24053	743	-133	-3.8	35	24053
744	-13	-0.1111111111111111	117	24170	744	-13	-0.1111111111111111	117	24170
745	-109	-9.909090909090908	11	24181	745	-109	-9.909090909090908	11	24181
746	-141	-3.2790697674418605	43	24224	746	-141	-3.2790697674418605	43	24224
747	-103	-20.6	5	24229	747	-103	-20.6	5	24229
748	-111	-8.538461538461538	13	24242	748	-111	-8.538461538461538	13	24242
749	-58	-0.9508196721311475	61	24303	749	-58	-0.9508196721311475	61	24303
750	-100	-50.0	2	24305	750	-100	-50.0	2	24305
751	-135	-3.6486486486486487	37	24342	751	-135	-3.6486486486486487	37	24342
752	-101	-33.666666666666664	3	24345	752	-101	-33.666666666666664	3	24345
